review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
"I called the front desk and the employee said they would, ""take a walk down the hallway'"" but this did not alleviate the issue",28,0,0,0,0,Neutral,0
I am not sure why other guests would behave in such a way - especially since they were adults- but the hotel should have well-enforced policies regarding noise levels to ensure all guests can enjoy their stay,37,0,0,0,0,Neutral,0
When I book a hotel with Marriott I would like to know that I can sleep through the night with out disruptive noises occurring at 1-3 AM,27,0,0,0,0,Neutral,0
They tried to upcharge me from the advertised $93,10,0,0,0,0,Neutral,0
00 to 129,3,0,0,0,0,Neutral,0
00 a night,3,0,0,0,0,Neutral,0
There was no Continental Breakfast as advertised,7,0,0,0,0,Neutral,0
"I was told i could order breakfast, but noone was in the restaurant",14,0,0,0,0,Neutral,0
I was told Courtyard caters to business travelers,8,0,0,0,0,Neutral,0
Horrible stay,2,0,0,0,1,Worst,1
Bed FELT like bricks!! All amenities  looked impressive and when  we ARRIVED they were trash!! Tiny over chemical treated pool!! No room service! Unpleasant hotel staff,33,0,0,0,0,Neutral,0
I had the most terrible and embarrassing experience there,9,0,0,0,1,Worst,0
I’ve been a Marriott rewards member for years and book no where else and pride myself on being one,21,0,0,0,0,Neutral,0
We had a family event this weekend and one of my family members needed access to one of the many rooms I booked,23,0,0,0,0,Neutral,0
When I asked to authorize her gentleman Omar declined her to even get a room key to MY room regardless of the fact that I had my confirmation number along with name and Membership number,35,0,0,0,0,Neutral,0
And on TOP of that placed me on hold and I called back several times while she was there to speak to a manger and he refused to answer my call,31,0,0,0,0,Neutral,0
She was not able to attend our family gathering and I was beyond disappointed,14,0,0,1,0,Medium,0
"Along with that, there were water roaches in TWO of the rooms I booked in the restroom",18,0,0,0,0,Neutral,0
I will not ever recommend Marriott again,7,0,0,0,0,Neutral,0
Extremely disappointed,2,0,0,1,0,Medium,0
"First I'll say the room was clean, bed was comfortable, and staff were great",17,3,0,0,0,Good,4
"There were a lot of problems with my stay, but they were good about fixing them",17,1,0,0,0,Good,1
Biggest issue was the coffee,5,0,0,0,0,Neutral,0
I haven't been to a hotel where there wasn't (free) coffee in the lobby somewhere,19,0,0,0,0,Neutral,0
I paid WAY too much for a cup of (too strong) starbucks coffee from their machine there,19,0,0,0,0,Neutral,0
"(which I could not drink) Room keys kept failing (they fixed them quickly) - AC was out in the room I was first assigned (they quickly moved me) - Just, a bad luck stay I think",43,0,0,0,1,Worst,0
Room wasn't ready at check-in time but other than that the hotel was great,15,1,0,0,0,Good,0
Clean rooms and friendly staff,5,2,0,0,0,Good,2
Great location if you need a base location near I-35 and want to be near downtown but not staying downtown,20,1,0,0,0,Good,0
Best possible place clean and professional and cheap wat more an you ask for,14,1,0,0,0,Good,0
"Enjoyed my stay, very comfortable room and staff was very helpful",12,2,0,0,0,Good,1
Masks must be worn in the hotel,7,0,0,0,0,Neutral,0
Feel free to stay here if you don't like to enjoy complimentary coffee or breakfast even if it is added into your booking,24,0,0,0,0,Neutral,0
They aren't cleaning rooms right now unless requested (which I understand),14,0,0,0,0,Neutral,0
Pillows are useless (LITERALLY THE WORST I'VE EVER USED) unless you just like to use your arm to sleep anyways,23,0,0,0,1,Worst,0
The coffee I did pay for was awful,8,0,0,0,0,Neutral,0
"There are people hanging out outside drinking and smoking all night, not necessarily on the hotel but they leave beer bottles everywhere",23,0,0,0,0,Neutral,0
"Just stay there if you have to, but don't go out of your way to book it",19,0,0,0,0,Neutral,1
Felt like I was living in a cheap motel,9,0,0,0,0,Neutral,0
"No daily cleaning service, no breakfast arrangement, loud music in evenings, parties with no one wearing masks,",21,0,0,0,0,Neutral,3
Cozy home,2,0,0,0,0,Neutral,0
Most comfortable beds of anywhere I've stayed in Austin,10,1,0,0,0,Good,0
Very clean and the staff was helpful and friendly,9,3,0,0,0,Good,2
This is my first-choice in Austin,6,0,0,0,0,Neutral,0
The overall experience was not pleasant because of new Courtyard policies,11,1,0,0,0,Good,0
I was told Springhill suites and Fairfield still offer complementary breakfast,11,0,0,0,0,Neutral,0
$138 room and NO complimentary Breakfast was provided,9,0,0,0,0,Neutral,0
Lady thst checked us in did say there was one but there was not,14,0,0,0,0,Neutral,0
This place has a strange odor,6,0,0,0,0,Neutral,0
The cleaning was not up to par inside the guest rooms or bathrooms,13,0,0,0,0,Neutral,0
Not much interest from staff to wifi issues,8,0,0,0,0,Neutral,2
Dozens of cigarette butts by a smoker bench at the front door,12,0,0,0,0,Neutral,0
This is a basic hotel where you are required to notify the front desk the day before if you want your room cleaned,23,0,1,0,0,Average,0
After I questioned why it was not I was informed of the policy,13,0,0,0,0,Neutral,0
"It was then cleaned each day although not restocked with hand towels, soap, shampoo - little things which are usually expected",23,0,0,0,0,Neutral,0
Too noise it,3,0,0,0,0,Neutral,0
Insulation issues,2,0,0,0,0,Neutral,0
My room was clean but I don’t think I would ever stay here ever again,17,1,0,0,0,Good,4
"The staff is always prompt to help or answer all questions, no matter how busy they are",18,0,0,0,0,Neutral,0
The rooms and lobby is always clean,7,1,0,0,0,Good,4
Will def return,3,0,0,0,0,Neutral,0
Everything was great,3,1,0,0,0,Good,0
Extremely noisy if your room is facing the highway,9,0,0,0,0,Neutral,0
No insulation at all,4,0,0,0,0,Neutral,0
You can even hear people’s ring tone from the room next door,14,0,0,0,0,Neutral,0
My wife and I could not sleep at all after 3  guesses  walked by their room at 12:30 am decided to  talk loud in the hall,26,0,0,0,0,Neutral,0
I stayed with Courtyard Friday through Sunday,7,0,0,0,0,Neutral,0
The room was perfect my kids were really excited to swim,11,1,0,0,0,Good,0
The stay was friendly and welling to assist with anythjng we needed,12,1,0,0,0,Good,1
"Paper thin walls, stained sheets, I-35 all night long",11,0,0,0,0,Neutral,0
"The stay itself was okay, but the check-in and check-out process could have been a lot more professional",19,0,1,0,0,Average,0
I made reservations the previous night before arrival,8,0,0,0,0,Neutral,0
The phone rep could not access the CLC system to use as my method of payment but told me that she would reserve the room and that I could present the CLC card at check-in,35,0,0,0,0,Neutral,0
"Once I arrived the next day, I stated to the counter person (Amy) what the reservations agent told me",22,0,0,0,0,Neutral,0
"Amy stated that the information was incorrect and that the hotel was no longer a part of the CLC program, and that she would have to charge me the higher room rate",33,0,0,0,0,Neutral,0
I declined and told her to cancel my reservation,9,0,0,0,0,Neutral,0
"Immediately after that, I went out to my vehicle and used the CLC online reservation system to let them reserve a room at this same hotel",27,0,0,0,0,Neutral,0
Five minutes later I received an email from CLC with a reservation number and went right back in and checked in with Amy,23,0,0,0,0,Neutral,0
"She didn't seem too pleased that I was able to get my room at the discounted rate, but proceeded to check me in",25,0,0,0,0,Neutral,0
"I have traveled and stayed at my share of hotels and can detect attitudes, bad and good",18,1,0,0,1,Good,0
Her's was not good,5,1,0,0,1,Good,0
"Upon check out the next morning, I'm almost certain it was with the same clerk, but when I put my key in the little box at the counter, I told her that my room should show it as direct billed",44,0,0,0,0,Neutral,0
She checked and said that I was all set,9,0,0,0,0,Neutral,0
"However, there was not a ""thank you"", ""have a nice day"", or any other appreciation for my business",25,1,0,0,0,Good,0
"This to me is unprofessional at a minimum, but I have definitely experienced better",15,0,0,0,0,Neutral,0
"Not sure what will be done, but I would think that better social training is a start",18,0,0,0,0,Neutral,0
clean and entertaining,3,1,0,0,0,Good,4
"Thank you to all the staff including Jeff, Maher, Amy and Hannah! This is a great crew with a professional and friendly manner",26,2,0,0,0,Good,2
Our room smelled musty and like urine when we arrived,10,0,0,0,0,Neutral,0
Unable to use the indoor pool due to a child pooping outside of it,14,0,0,0,0,Neutral,0
Sign was not visible enough to see that pool was closed,11,0,0,0,0,Neutral,0
The mess was not cleaned up right away,8,0,0,0,0,Neutral,0
The staff was nice and our room was clean,9,2,0,0,0,Good,4
Bed was comfortable,3,1,0,0,0,Good,0
"Staff, facilities, and overall service are hands down the best I’ve ever received",17,0,0,0,0,Neutral,3
"Thank you Amy, Stephanie, Hannah, Mercedes, Jeffrey, Andrea, Maher(sorry if I misspelled it)",22,0,0,0,0,Neutral,0
Keep up the amazing job I really do appreciate it,10,1,0,0,0,Good,0
Decepcionado eran nuestros favoritos pero en el baño había pelos de arriba y abajo y las fundas de las almohadas arrugadas como si las habían usado momentos antes,28,0,0,0,0,Neutral,0
Muy bueno,2,0,0,0,0,Neutral,0
Non working fridge the first night only to wake up to a non working coffee pot and having no other option to purchase over priced coffee in the lobby due to someone not available to check on coffee pot,39,0,0,0,0,Neutral,0
"In my opinion, they could’ve game me another pot",12,0,0,0,0,Neutral,0
Website stated that breakfast was provide but there was none available,11,0,0,0,0,Neutral,0
Apparent we have to buy from their little store in the lobby,12,0,0,0,0,Neutral,0
We asked the front desk agent what was available and she said she will have to see what they have in the back,23,0,0,0,0,Neutral,0
We stood there just waiting for her to go check but she never went to go check,17,0,0,0,0,Neutral,0
"So I then asked for a manager, she said he won’t be in until 1pm",18,0,0,0,0,Neutral,0
"So I  Left my number for Manager to call me when he got in at 1pm, never got a call back so my BF had to go to front desk to speak to a manager at around 6pm the same day",42,0,0,0,0,Neutral,0
He spoke to the manager about our experience since check in,11,0,0,0,0,Neutral,0
Manager gave him 2 free coffee but still our coffee pot wasn’t replaced or repaired,17,0,0,0,0,Neutral,0
"Overall, our experience wasn’t pleasant at all",10,1,0,0,0,Good,0
Service was just not good,5,1,0,0,1,Good,3
Always a great stay,4,1,0,0,0,Good,1
"The Hotel is extremely clean, the staff is extremely helpful and friendly",13,3,0,0,0,Good,2
Especially the night manager and the bar keeper,8,0,0,0,0,Neutral,0
They really know the area,5,0,0,0,0,Neutral,0
We appreciate the staffs encouragement/endorsement of wearing masks,8,0,0,0,0,Neutral,0
These guys really work as team and the appearance of the hotel proves this,14,0,0,0,0,Neutral,0
We choose this hotel due to location in reference to family and friends (great restaurants as well),19,1,0,0,0,Good,0
Great hotel for an extremely reasonable price,7,1,0,0,0,Good,0
Indoor pool was quite nice! The bed was not too hard and not too soft,16,1,0,0,0,Good,0
The furnishings were great in the room as well,9,1,0,0,0,Good,0
"The water pressure seemed a little low, but just be sure to keep turning the shower head and you'll find the setting to make it come out enough for a good shower",34,1,0,0,0,Good,0
Location was very convenient to shopping and dining,8,0,0,0,0,Neutral,0
I will definitely be staying there again,7,0,0,0,0,Neutral,0
"Location was great for all we did, indoor pool loved by the kids, wish water was heated",19,2,0,0,0,Good,0
Hotel was clean and staff was pleasant,7,2,0,0,0,Good,4
I always enjoy the stay,5,0,0,0,0,Neutral,1
Never had an issue with service or room,8,0,0,0,0,Neutral,3
Room was not ready on time,6,0,0,0,0,Neutral,0
Carpet and sofa had stains,5,0,0,0,0,Neutral,0
Room needed to be updated,5,0,0,0,0,Neutral,0
No blanket on bed only sheet and very thin top cover,11,0,0,0,0,Neutral,0
Toilet seat was broken,4,0,0,0,1,Worst,0
Staff was not friendly,4,1,0,0,1,Good,2
Two very young females running front desk,7,0,0,0,0,Neutral,0
Very clean,2,1,0,0,0,Good,4
rooms were nice and well kept,6,1,0,0,0,Good,0
Pool deck was washed down often and clean,8,1,0,0,0,Good,4
Lobby was very clean as well,6,1,0,0,0,Good,4
"No breakfast, but that’s ok",8,0,0,0,0,Neutral,0
"Staff was very helpful and so kind, even when hotels",11,1,0,0,0,Good,2
com messed up my reservation,5,0,0,0,0,Neutral,0
very polite people! Would definitely stay again!,9,0,0,0,0,Neutral,1
"Front desk staff appeared intoxicated, our key did not work",11,0,0,0,0,Neutral,0
staff member had to come up to the room and was unable to get into the room and had to go back downstairs,23,0,0,0,0,Neutral,0
"Extended wait time, employee very unprofessional with cursing and multiple racial comments",13,0,0,0,0,Neutral,0
I wish I could write a good review,8,1,0,0,0,Good,0
We stayed on 02/26/21 and the main issue was no water pressure the room needed updating too,17,0,0,0,0,Neutral,0
No water pressure,3,0,0,0,0,Neutral,0
Wifi did not work on kids phone,7,0,0,0,0,Neutral,0
Remote only works if pointed specifically in one spot,9,0,0,0,0,Neutral,0
Wifi not strong enough for Netflix,6,0,0,0,0,Neutral,0
Needs some updating in bathrooms,5,0,0,0,0,Neutral,0
For 100 definitely not worth the money,7,0,0,0,0,Neutral,0
Only good things were the beds,6,1,0,0,0,Good,0
Wish I could leave a better review but it was disappointing,11,0,0,0,0,Neutral,0
Overall a nice hotel,4,1,0,0,0,Good,0
The toilet internal workings needed to be replaced,8,0,0,0,0,Neutral,0
(I reported it to front desk),8,0,0,0,0,Neutral,0
Limited foods but did find a good selection of fruit drinks,11,1,0,0,0,Good,0
our room smelled like someone had smoked 13,8,0,0,0,0,Neutral,0
maybe 14 cigs in there an hour ago,8,0,0,0,0,Neutral,0
"they moved us to a new room, which smelled fine",11,0,1,0,0,Average,0
"just kind of annoying to move my stuff twice because im real, real lazy",15,0,0,0,0,Neutral,0
Would definitely recommend this fine hotel,6,0,1,0,0,Average,0
Had to stay here due to outages at our apartment,10,0,0,0,0,Neutral,1
Felt like home,3,0,0,0,0,Neutral,0
Jeffrey was an outstanding front desk clerk and made sure all of our accommodations and needs were met in our room,21,0,0,0,0,Neutral,0
"Very clean, spacious and professional atmosphere",7,1,0,0,0,Good,4
Great prices on rooms,4,1,0,0,0,Good,0
Newly renovated from top to bottom,6,0,0,0,0,Neutral,0
Definitely a great value and highly recommended,7,1,0,0,0,Good,0
"Daniel, Amy, Hanna, Tabby, and the other staff members did an excellent job during the recent winter storm in Texas and before that",27,1,0,0,0,Good,0
We came to visit our son in Austin and found the staff to be friendly and very helpful,18,2,0,0,0,Good,2
"The decor in the lobby and everything in our room looked quite new, fresh, and very clean",19,1,0,0,0,Good,4
"At the end of our five day stay, our flight was canceled",13,0,0,0,0,Neutral,1
The staff extended our reservations without a problem,8,0,0,0,0,Neutral,0
"As the weather and circumstances worsened, they went above and beyond to serve their guests",16,0,0,0,0,Neutral,0
"In the evenings they provided a cooked meal, rather than the usual appetizers and bar fare",17,0,0,0,0,Neutral,0
"Once we lost water pressure, they made sure we had boiled water available for our personal use",18,0,0,0,0,Neutral,0
"They had exceptional attitudes and remained helpful and courteous throughout our additional five days there, doing what they could despite their limited numbers",24,1,0,0,0,Good,0
"My husband and I were able to stay warm and safe at the Courtyard Austin North/Parmer Lane, always felt welcomed",21,0,0,0,0,Neutral,0
and are thankful for it,5,0,0,0,0,Neutral,0
Wonderful and beyond courteous and supportive staff suppprt during very trying time in Austin,14,1,0,0,0,Good,0
The sincere and dedicated hotel staff is really the reason I’m leaving this review,16,0,0,0,0,Neutral,0
I am glad to be back home after a week of staying in this hotel during the Texas snow storms,20,0,0,0,0,Neutral,0
I am so thankful we made it to this hotel,10,0,0,0,0,Neutral,0
Many of the employees couldn’t make it to work due to the storm so the few staff members that were present really went out of their way to make sure the guests were surviving and safe,38,0,0,0,0,Neutral,0
It really felt like a community and I believe it was all because of how much the staff cared about the guests,22,0,0,0,0,Neutral,0
"I highly recommend this hotel, because these are great people never made me feel that they were greedy or inconsiderate in this time",24,1,0,0,0,Good,0
Thank you 🙏🏼,3,0,0,0,0,Neutral,0
We were here for 5 days due to the ice storm in Texas,13,0,0,0,0,Neutral,0
they did everything possible to make people comfortable,8,1,0,0,0,Good,0
Even when  the  water went out at the hotel they were busy getting water and boiling it to accommodate everyone,20,0,0,0,0,Neutral,0
When food was scarce and no food was anywhere  and stores closed  and nothing to be found they still made sure food was available,24,0,0,0,0,Neutral,0
Somehow they were still able to ask if we needed clean sheets even though all the chaos,17,1,0,0,0,Good,4
Could not have asked for a better place to have ended up with my family,15,0,0,0,0,Neutral,0
Thank you to all the staff!,7,0,0,0,0,Neutral,2
People are friendly,3,1,0,0,0,Good,2
Always a smile to greet you when you come in the door from a hard day at work,18,0,0,0,0,Neutral,0
Amazing staff that provided amazing service during the winter snow storm!,12,2,0,0,0,Good,3
"The stay was pleasant and all the staff was nice, but I had to move rooms due to it having bugs in the bathroom",25,2,0,0,0,Good,1
Then once I got back from getting something to and went downstairs  to speak with the staff my daughter saw bugs on her food bag,25,0,0,0,0,Neutral,0
"Granted they did move me, but I shouldn't have had to me moved in the 1st place",19,0,0,0,0,Neutral,0
"We are in a pandemic and Marriott was amazing, clean and very friendly",14,3,0,0,0,Good,4
Very nice hotel and well priced,6,1,0,0,0,Good,0
Great cleanliness and staff service,5,1,0,0,0,Good,3
Very friendly and accommodating with my change of reservation and late check-out requests,13,1,0,0,0,Good,0
That I could enjoy a couple of Austin Beer Works products while staying here was an added bonus,18,0,0,0,0,Neutral,0
"The hotel staff was great, location great, price was great",12,3,0,0,0,Good,2
I was a little annoyed with the noise coming from the rooms beside me and the hall,17,0,0,0,0,Neutral,0
The swimming pool was not clean,6,1,0,0,1,Good,4
"The exercise room had a notice to sanitize the equipment after/before each use, yet there wasn't any sanitizer available",21,0,0,0,0,Neutral,0
The water dispenser was non-operational,5,0,0,0,0,Neutral,0
Enjoyed ourselves at the bar while it rained,8,0,0,0,0,Neutral,0
Everything was enjoyable,3,0,0,0,0,Neutral,0
"Overall review, the stay was excellent",7,1,0,0,0,Good,1
The room was very clean,5,1,0,0,0,Good,4
Staff was very professional!!,6,0,0,0,0,Neutral,2
Absolutely phenomenal staff,3,0,0,0,0,Neutral,2
"Stephanie, Amy, Jeffrey, Tabby, and the countless others that work at this location I have been absolutely amazing",22,1,0,0,0,Good,0
Due to Covid rules the service changed in guest rooms,10,0,0,0,0,Neutral,3
The room trash cans became over flowing until your departure,10,0,0,0,0,Neutral,0
Morning continental breakfast was offered in a grab bag lunch bag which I did not mind,16,0,0,0,0,Neutral,0
"In all the front desk was very attentive and nice, lobby was clean",14,2,0,0,0,Good,4
"Enjoy a friendly, comfortable stay with Courtyard",8,2,0,0,0,Good,1
Rooms are large so not tripping over any furnishings but cozy enough with home comfort,15,0,0,0,0,Neutral,0
"Staying one night or several nights, no disappointment with surroundings",11,0,0,0,0,Neutral,0
"Nice customer service, quick check in and beautiful room",10,1,0,0,0,Good,3
I was rather content with my stay,7,0,0,0,0,Neutral,1
I also enjoyed the little details presented in the room when I arrived,13,0,0,0,0,Neutral,0
"The TV was on, which made the room feel like home, the remote readily accessible, enough towels for two people, the decorations was soothing and calming, and enough pillows to rest or watch TV relaxed and comfortable",42,1,0,0,0,Good,0
"Although there is construction going on on the road, it didn't affect my arrival or the parking lot",20,0,0,0,0,Neutral,0
"The little corner snack bar was full equipped  with different snacks, and the living room at the entrance was clean and inviting",23,1,0,0,0,Good,0
We will definitely comeback!!,6,0,0,0,0,Neutral,0
Cool place,2,0,0,0,0,Neutral,0
No problems,2,0,0,0,0,Neutral,0
Nice place,2,1,0,0,0,Good,0
We LOVE Jeffrey!! He checked us in and was such an awesome host,15,0,0,0,0,Neutral,0
We are here for a funeral and he was truly awesome,11,0,0,0,0,Neutral,0
Awesome place to stay,4,0,0,0,0,Neutral,1
This hotel kicked me out at 4:00 am because my debit card for incidentals was declined,16,0,0,0,0,Neutral,0
I explained Marriott was still holding $80 as today was just an exrension,14,0,0,0,0,Neutral,0
I also reasoned that i could not get money on my debit card until morning when people are awake,19,0,0,0,0,Neutral,0
They kicked me to the curb,6,0,0,0,0,Neutral,0
SMH!,2,0,0,0,0,Neutral,0
"Staff was friendly, but one was really helpful and went above and beyond, I wanted to especially thank Mercedes Williams, I asked her about eateries and she printed a list, her suggestions were on point",39,2,0,0,0,Good,2
Our stay was 12/12 to 12/15/2020,6,0,0,0,0,Neutral,0
I would recommend accommodations and would stay again,8,0,0,0,0,Neutral,1
If you are staying here be prepared and bring ear plugs or noise canceling headphones,15,0,0,0,0,Neutral,0
"I have no complaints other than that, but it was a huge disappointment because I had driven from HTX and I was beat",24,0,0,0,0,Neutral,0
"Arrived at around 1am and I could hear the people next to me being really loud, then at around 8am I could still hear them as if they never went to bed",33,0,0,0,0,Neutral,0
I had to put on some soothing meditation music to canceled out the noise,14,0,0,0,0,Neutral,0
Very thin walls,3,0,0,0,0,Neutral,0
The customer service was good and it was a clean place,11,2,0,0,0,Good,3
"It was just the noisiness that I felt was a huge disappointment, specially for what I paid",18,0,0,0,0,Neutral,0
"Professional, courteous staff",4,0,0,0,0,Neutral,2
Everyone was extremely friendly and eager to assist,8,1,0,0,0,Good,0
"Beautiful property, loved the outdoor firepit, sat out there for a smoke late at night and was impressed with the layout and furniture",25,1,0,0,0,Good,0
"Bed was comfortable, clean, I was able to relax wherever I needed to sit or lie",18,2,0,0,0,Good,4
"Bathroom was super clean, shower didn't have much water pressure but hot water works great",17,2,0,0,0,Good,0
The Bistro was able to whip me up some crispy chicken tenders and seasoned fried,15,0,0,0,0,Neutral,0
The lady working was extremely sweet and helpful,8,1,0,0,0,Good,0
"Mini convenience store with a little bit of everything, beer, wine, drinks, candy, chips, tuna salad, fresh fruit and yogurt, ice cream",30,0,0,0,0,Neutral,0
There was a 24 hour gas station less than a mile away that was close enough I walked to,19,0,0,0,0,Neutral,0
"If you're fond of the brand, stay at this one if you're in North Austin",18,0,0,0,0,Neutral,1
Great experience! Loved it!,6,2,0,0,0,Good,0
Excellent,1,1,0,0,0,Good,0
Clean room,2,1,0,0,0,Good,4
Well spaced,2,0,0,0,0,Neutral,0
New modern,2,0,0,0,0,Neutral,0
Front desk professional  and  friendly,5,1,0,0,0,Good,2
Price is very well affordable,5,0,0,0,0,Neutral,0
I was so glad that the bar was open for the first time in 8 months the night I was there!  The light bites were fine and of course staff were very attentive,34,0,1,0,0,Average,0
The hotel is good it has good rooms good facilities the attention of the staff is a little weak but it is nothing of another world it will be due to the pandemic but I recommend it,37,3,0,0,0,Good,0
Enjoyed every night,3,0,0,0,0,Neutral,0
great hotel,2,1,0,0,0,Good,0
I was visiting a friend and found the hotel very neat and tidy,13,0,0,0,0,Neutral,0
"However, the occupancy was very low due to C-19",10,0,0,0,0,Neutral,0
The room itself was spacious with conservative art design and room colored paint,13,0,0,0,0,Neutral,0
"The flushing of the latrine, the water system was very loud when draining and refilling of water",18,0,0,0,0,Neutral,0
Place to check inn!!!,7,0,0,0,0,Neutral,0
Great service and helpful staff with clean rooms,8,3,0,0,0,Good,2
Can't wait for the hotels' in-house bars to reopen though,12,0,0,0,0,Neutral,0
Very updated best one yet walk in showers,8,0,0,0,0,Neutral,0
This is a pretty nice place,6,1,0,0,0,Good,0
But there were no hand towels in the bathroom,9,0,0,0,0,Neutral,0
"There was only decaf for the coffee maker in my room, and the coffee machine at the front desk was broken",22,0,0,0,1,Worst,0
"I had to drink a soda for my caffeine fix instead, but it was a poor substitute especially since it was out of date",25,0,0,0,1,Worst,0
More attention to detail please,5,0,0,0,0,Neutral,0
Nice,1,1,0,0,0,Good,0
Very nice room,3,1,0,0,0,Good,4
"Spacious, great shower",4,1,0,0,0,Good,0
Indoor pool is closed would have been nice to see that on the website,14,1,0,0,0,Good,0
Upon arrival wasn't able to check in for additional 2 hours their internet was down had to wait with luggage,21,0,0,0,0,Neutral,0
It was out of their control but need a back up system,12,0,0,0,0,Neutral,0
Was a bit upset I had long drive and was hot and tired was waiting to wind down clean up before my babies party,24,1,0,0,0,Good,0
It delayed me getting ready for my granddaughters bday party and final gift wrapping,14,0,0,0,0,Neutral,0
They fixed it it was ready for me upon return,10,0,0,0,0,Neutral,0
I  absolutely hate whatever they clean with it stinks,9,1,0,0,0,Good,4
Since covid you must call front desk for housekeeping things for trash towels etc only thing I didnt like,19,0,0,0,0,Neutral,0
Very good hotel,3,1,0,0,0,Good,0
The best value for your 💰,6,0,0,0,0,Neutral,0
"Adoro muito os hotéis da rede Marriott, sempre vale muito a pena",13,0,0,0,0,Neutral,0
"Os funcionários são sempre muito amigáveis, quartos limpos e bem decorados, opção de café da manhã, piscina e academia",22,0,0,0,0,Neutral,0
Marriott é sempre a minha primeira opção de hotel,9,0,0,0,0,Neutral,0
Recomendo muito!,3,0,0,0,0,Neutral,0
Very clean and nice looking,5,2,0,0,0,Good,4
Quick friendly check in,4,1,0,0,0,Good,2
Clean and appeared all safety precautions in place,8,1,0,0,0,Good,4
It wasn't what we expected when we get into our room,12,0,0,0,0,Neutral,0
We've found a dirty socks which is probably from the last guest and also we found an old ice cream inside the fridge,24,0,0,0,1,Worst,0
I had a great experience! Staff and environment was wonderful!,12,2,0,0,0,Good,2
Security in the outside parking is disrespectful,7,0,0,0,0,Neutral,0
Worst costumer service i have experience in a long time,10,0,0,0,1,Worst,3
Inwas put in a room by laundry room  and machines continuously waking me up,14,0,0,0,0,Neutral,0
So I called front office and the manager Becca said there is nothing they can do and sold out when i can see that I can book another room through the web site,33,0,0,0,0,Neutral,0
All she kept saying was I am sorry there is nothing i can't do,15,0,0,0,0,Neutral,0
Very upsetting!!!!!!,8,0,0,0,0,Neutral,0
for such a nice hotel and recognized brand across the Country this is not a good satisfying costumer service,19,2,0,0,0,Good,3
so disappointed!!!!,6,0,0,1,0,Medium,0
"she did not seem concerned a bit nor it bother her, that ofcourse reflects on how poor the company trains their employees",23,0,0,0,1,Worst,0
Never will I spent a dime on this Hotel brand and they should have a better resource od Employee training,20,0,0,0,0,Neutral,0
Awesomeness great hotel great staff,5,2,0,0,0,Good,2
Great time and every went and was perfect,8,2,0,0,0,Good,0
They put roses in the room and chocolate,8,0,0,0,0,Neutral,4
Very accommodating,2,0,0,0,0,Neutral,0
I enjoyed my stay,4,0,0,0,0,Neutral,1
I booked two rooms with king beds with guest rooms a week in advance just for them to tell me that there was a “glitch” in the system and that they overbooked when i arrived,37,0,0,0,0,Neutral,0
They then said I’d have to move my reservation to the Fairfield Inn down the street,18,0,0,0,0,Neutral,0
(A much less nicer hotel) I was then given two rooms with double beds for the same price! Horrible service,23,0,0,0,1,Worst,3
A “glitch” in the system is not my problem,11,0,0,0,0,Neutral,0
I did not get what i paid for,8,0,0,0,0,Neutral,0
Never again,2,0,0,0,0,Neutral,0
Very sharp modern looking hotel and staff,7,0,0,0,0,Neutral,2
Great customer service from reception staff to barista,8,1,0,0,0,Good,3
I think the whole staff is from Sweden,8,0,0,0,0,Neutral,2
blond and such lovely accents,5,0,0,0,0,Neutral,0
ALL of them,3,0,0,0,0,Neutral,0
Love it!,3,0,0,0,0,Neutral,0
Hotel renovations are fine,4,0,1,0,0,Average,0
No complementary breakfast but an ad said they have it,10,0,0,0,0,Neutral,0
Should have went to a cheaper hotel which they actually had complementary breakfast,13,0,0,0,0,Neutral,0
Can believe you charge people all this money but you don't have free breakfast like most hotels do,19,0,0,0,0,Neutral,0
Nice clean and modern,4,2,0,0,0,Good,4
Daniel Chambers and the staff here have gone above and beyond to make our stay lovely! My wife and I were treated so kindly after a system error with the computers,32,0,0,0,0,Neutral,0
"This is a great location, HEB and Walmart across the street, and within driving distance to many great things",21,2,0,0,0,Good,0
Room was very nice but bar in lobby closed early even though we asked for a drink,17,1,0,0,0,Good,0
Wouldn't wait for us to put our suitcases in room,11,0,0,0,0,Neutral,0
Decent clean courtyard,3,1,1,0,0,Good,4
Ok staff ok room,4,0,0,0,0,Neutral,0
Food choices limited,3,0,0,0,0,Neutral,0
I prefer the Hilton next door for its included free breakfast,11,0,0,0,0,Neutral,0
It's not far from downtown nor the domain,9,0,0,0,0,Neutral,0
"It's very clean, staff is friendly",8,2,0,0,0,Good,2
The room looks beautiful and the beds are so comfortable and it's affordable,14,1,0,0,0,Good,0
Exceptional stay,2,0,0,0,0,Neutral,1
"The breakfast staff was a little slow, and seemed a little unprepared on the coffee delivery, but the acai bowl was delicious",24,0,0,0,0,Neutral,0
The room needed a couch instead of a chair,9,0,0,0,0,Neutral,0
Breakfast wasn’t great,5,1,0,0,0,Good,0
"Not much to choose from for the price we paid, in a group of rooms",16,0,0,0,0,Neutral,0
Standard courtyard,2,0,1,0,0,Average,0
Very nice hotel,3,1,0,0,0,Good,0
"AC was very loud, housekeeping left my room open, bistro was literally out of everything",17,0,0,0,0,Neutral,0
For a business traveler,4,0,0,0,0,Neutral,0
horrible! This property does not meet Marriott standards,9,0,0,0,1,Worst,0
