review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
mohammad took such amazing care of us by reminding us of events etc and a warm friendly smile every time we passed the front desk making our celebration even more special,33,1,0,0.0,0,Good,Good
stars in my book,0,0,0,0.0,0,Neutral,Neutral
we will visit again,4,0,0,0.0,0,Average,Average
went here for a company conference,6,0,0,0.0,0,Average,Average
had a great time,4,1,0,0.0,0,Good,Good
staff were very friendly and professional,6,1,0,0.0,0,Good,Good
stayed at the hilton in alpharetta for a work trip and overall had a solid experience with just a few areas that could use improvement,25,0,0,0.0,0,Good,Good
i arrived late—as usual—and checkin went smoothly,11,0,0,0.0,0,Average,Average
the front desk agent was extremely polite and helpful,9,2,0,0.0,0,Good,Good
i asked for a plastic key i always do this as a backup in case the app fails and while she was processing it another employee not front desk maybe engineering are maintenance chimed in to say i didn’t need to visit the desk if i checked in on the app,59,0,0,0.0,0,Worst,Average
i had literally just explained why i came down so that felt a bit dismissive,16,0,0,0.0,0,Average,Average
either way i got my keys she gave me two and headed up,16,0,0,0.0,0,Average,Average
my hilton gold status wasn’t acknowledged—not a big deal but it’s usually part of the routine,23,0,0,0.0,0,Average,Average
my room was on the th floor and looked great,10,1,0,0.0,0,Good,Good
just inside the door was a cuisinart coffee maker dualcup a small refrigerator with two complimentary water bottles and a low countertop with two drawers,29,0,0,0.0,0,Good,Good
between the coffee area and the closet was a wall mirror,11,0,0,0.0,0,Average,Average
the closet itself had hangers an ironing board iron and a safe,15,0,0,0.0,0,Good,Good
at the top of the closet there was what looked like a concealed compartment—unclear what its for but it stood out,26,0,0,0.0,0,Good,Good
the bedroom had a wallmounted tv above a second set of drawers with an ice bucket and glasses a desk with a nonrolling alligator print chair surprisingly stylish and a plush armchair with a side table and lamp,42,0,0,0.0,0,Good,Average
bedside setup included two lamps an alarm clock and a limited number of usb ports and plugs,19,0,0,0.0,0,Worst,Worst
outlets were scarce overall—one near the coffee maker but halfblocked and one in the hallway,20,0,0,0.0,0,Average,Average
the bathroom was clean with a glass shower lighted mirror and a builtin nightlight which i always appreciate,23,1,0,0.0,0,Good,Good
towels were average—not luxury but not thin or scratchy,12,0,0,1.5,0,Medium,Medium
a hair dryer was provided,5,0,0,0.0,0,Average,Average
the door had a solid privacy guard at the bottom,10,0,0,0.0,0,Good,Good
i didn’t have much of a view at night but the room felt comfortable and wellkept,19,1,0,0.0,0,Good,Good
breakfast was a bit of a mixed bag,8,0,0,0.0,0,Average,Average
the staff was great—super friendly and welcoming—but the food didn’t impress,17,2,0,0.0,0,Good,Good
the bacon was practically inedible hard like plastic,9,0,0,0.0,0,Good,Good
pork sausage links were decent and the gouda cheese grits were flavorful but salty,15,0,1,0.0,0,Average,Average
premade waffles were good,4,0,0,0.0,0,Good,Good
there were the usual extras like breads pastries and fruit but overall it didn’t feel like a standout hilton breakfast,25,0,0,0.0,0,Good,Good
i didnt go back after that for the rest of my stay,13,0,0,0.0,0,Average,Average
the snack shop by the front desk could use serious attention,11,0,0,0.0,0,Worst,Average
it was heavily stocked with healthy options that didn’t seem to be selling while candy and chocolate were gone almost immediately,24,0,0,0.0,0,Good,Average
i had a late night chocolate craving and came up emptyhanded—only ice cream was available,17,0,0,0.0,0,Average,Average
on top of that they sell glass coke bottles that require a bottle opener but there’s none in the room or the shop,27,0,0,0.0,0,Good,Good
i had to go back to the front desk and ask the guy to use the one he carries in his pocket,22,0,0,0.0,0,Average,Average
that shouldn’t be how it works—either include a bottle opener in the room or offer one with the purchase,23,0,0,0.0,0,Average,Average
i didn’t request housekeeping during my stay but i liked that they left a card on my door letting me know i could reach out by pm if i needed anything,35,0,0,0.0,0,Good,Good
that’s a nice considerate touch i haven’t seen at other hiltons,16,0,0,0.0,0,Good,Good
parking is mostly in the rear,6,0,0,0.0,0,Average,Average
there are diamond and handicap spots up front but for most guests you’ll need to walk a bit either to the front entrance or the side door—even from the closest spot in the main lot,41,0,0,0.0,0,Good,Good
each evening the hotel had a lively vibe,9,0,0,0.0,0,Good,Average
the bar and patio areas had groups hanging out enjoying drinks and conversation,14,0,0,0.0,0,Good,Average
it seems like a fun place to stay if youre here for leisure,14,0,0,0.0,0,Good,Good
i was just in town for work so i didn’t get to take advantage of it—and i never even saw the pool if they have one,33,0,0,0.0,0,Good,Average
the night staff were friendly and attentive every time i passed through the lobby,14,1,0,0.0,0,Good,Good
overall the hotel is clean the staff is great and the room was comfortable,17,3,0,0.0,0,Good,Good
just a few tweaks—better breakfast execution a stocked snack shop and accessible bottle openers—would elevate the stay,23,0,0,0.0,0,Average,Good
positive negative floor was not vacuumed prior to our arrival,14,0,0,0.0,0,Average,Average
my stay was great the hotel was clean comfortable and fun,14,3,0,0.0,0,Good,Good
i loved the area—so much to see and do,11,1,0,0.0,0,Good,Good
would definitely recommend to others ⭐⭐⭐⭐⭐,7,1,0,0.0,0,Good,Good
great little hidden gem,4,1,0,0.0,0,Good,Good
excellent hotel,2,1,0,0.0,0,Good,Good
very nice decor clean room,6,2,0,0.0,0,Good,Good
i have stayed here twice now since february and last weekend in march,14,0,0,0.0,0,Average,Average
ive always wanted to check out this place and it did not disappoint,14,0,0,0.0,0,Good,Average
the place was really beautiful and very clean,8,2,0,0.0,0,Good,Good
the amenities in this hotel were top notch the lounge was definitely an added plus with very good snacks and coffee but since i stayed over the weekend i didnt really get to experience the full offerings of the business lounge as its really only fully operational during the weekday,53,0,0,0.0,0,Good,Good
im a gold hilton honors member and the first stay we had back in february we got upgraded to a suite and i tell you that the suite was very nice we tried the restaurant and ordered the appetizer main course and dessert and it did not disappoint as it was excellent the cocktails were spot on as well,64,1,0,0.0,0,Good,Good
even though they had a very limited staff at the time we were still served well,16,0,0,0.0,0,Average,Good
the next day we also tried the breakfast and they did not have the buffet during this time but the restaurant also served an excellent breakfast,26,1,0,0.0,0,Good,Good
the only negative thing that we experience on our first stay was they had a new point of sale system and this kind of jacked up the bill but they were all very friendly enough and fixed the issue that i have brought up,44,1,0,0.0,1,Good,Good
shout out to john and muhammad who took care of my issue with a smile and they both had very good customer service skills our second stay we had to go to a wedding and when i was browsing on the app i saw a great deal for the hotel for a queen bed room,57,1,0,0.0,1,Good,Good
this was booked for one day stay from saturday through sunday,11,0,0,0.0,0,Average,Average
this time though the experience was very different,8,0,0,0.0,0,Average,Average
i figured since this is a busy day that being upgraded to a room would be almost impossible but i figured id ask anyway,25,0,0,0.0,0,Average,Average
we got to the hotel a little bit early at about am so i figured and asked to see if they would let us check in early and we were greeted by this asian filipino lady and boy she needs to work on her customer service skills she came off very condescending,52,0,0,0.0,0,Good,Good
when i asked if we could be checked in early her response was an abrupt do you want to pay the early checkin fee,27,0,0,0.0,0,Average,Worst
i politely said no its okay since i still need to do some errands and i will come back later,21,0,1,0.0,0,Average,Average
then i asked her if its possible to be upgraded to maybe a suite or a bigger room her response again was really abrupt and gave me a look and said you know youre asking to be upgraded to a room and you only paid this much which took me aback and i thought to myself isnt that why you ask if its possible,73,0,0,0.0,0,Average,Average
its like im getting punished for getting a deal and you dont have to be that rude,20,0,0,0.0,1,Worst,Worst
i dont mind getting turned down specially since it was a busy day but she could have said it a different way,23,0,0,0.0,0,Average,Average
if i was in her place i would have said instead i do apologize but i would not be able to upgrade you at this time and that response i would have understood but i felt really insulted from her response,43,0,0,0.0,1,Worst,Worst
i just responded i understand and came back later at about to check in,15,0,0,0.0,0,Average,Average
when i came back at i didnt see her at the front desk so i figured id try to ask the same question and guess who was at the front desk john who took care of me last time,43,0,0,0.0,0,Good,Good
so i asked him the same question fully expecting i was going to get turned down which he did since it was really busy that day but his response was night and day compared to the asian lady i spoke with a few hours earlier,45,0,0,0.0,0,Average,Average
he was very polite and turn me down and said i am so sorry sir but at this time we wont be able to upgrade you at the moment and i truly apologize,36,1,0,0.0,0,Good,Good
his answer really turned my bad experience from earlier into a positive one so really props to john for giving a great experience the next day we tried to eat breakfast there and this time they had the buffet and it was excellent the breakfast items were very good i will be coming back here again and hopefully this time that it will be a way better experience overall,72,2,0,0.0,1,Good,Good
i will update this again the next time i come back,11,0,0,0.0,0,Average,Average
very nice room but tried to bill me and corporate too,11,0,0,0.0,0,Good,Good
watch them,2,0,0,0.0,0,Average,Average
the staff here is impeccable,5,0,0,0.0,0,Average,Average
excellent building well rounded breakfast buffet and the beds are a dream,14,1,0,0.0,0,Good,Good
great room excellent service all around and good access to the highway and attractions in the area,18,3,0,0.0,0,Good,Good
highly recommend,2,2,0,0.0,0,Good,Good
expensive for what it is,5,0,0,0.0,1,Worst,Worst
bland corporate minimalist faux luxury decor,6,0,0,0.0,0,Average,Average
no included breakfast,3,0,0,0.0,0,Worst,Worst
and they make you become a hilton member just to use wifi,12,0,0,0.0,0,Average,Average
cool more spam in the ole inbox,8,0,0,0.0,0,Worst,Good
even hostels dont make you jump through hoops to get on the internet,14,0,0,0.0,0,Average,Average
its kinda embarrassing,4,0,0,0.0,0,Worst,Average
i recently stayed at the hilton alpharetta and it was one of the most enjoyable hotel experiences ive ever had,22,0,0,0.0,0,Good,Good
the location is fantastic with shops dining and attractions all just a short drive away making it incredibly easy to enjoy my stay,27,1,0,0.0,0,Good,Good
the hotel itself is modern and very open which adds to the welcoming atmosphere,15,2,0,0.0,0,Good,Good
i particularly appreciated the spacious conference rooms where we held our yearly kickoff,13,1,0,0.0,0,Good,Good
it was a perfect setting for our meetings allowing for collaboration and productivity,14,1,0,0.0,0,Good,Good
overall i highly recommend the hilton alpharetta for both business and leisure travelers,14,2,0,0.0,0,Good,Good
i look forward to returning,6,0,0,0.0,0,Average,Average
nxtgen marketing group,3,0,0,0.0,0,Average,Average
“accurate and honest reviews since ”,8,0,0,0.0,0,Good,Average
the service is great the building is well maintained and the restaurant has really good food,17,1,0,0.0,0,Good,Good
the only reason i didnt give stars is because of the noise levels in the hallways and the thin walls that allow you to hear whats going on in another room,34,0,0,0.0,1,Worst,Worst
hotel was great except breakfast in restaurant which serve those nasty powered eggs on a buffet with no option to order off menu with real eggs,26,1,0,0.0,0,Good,Good
very disappointed,2,0,0,0.0,2,Worst,Worst
hotel of this caliber serving that crap that i can get in a star hotel,16,0,0,0.0,0,Worst,Average
nice bar with good drinks,5,0,0,0.0,0,Good,Good
service is good breakfast is additional but good,9,0,0,0.0,0,Good,Good
nice decor and near to our workplace,7,0,0,0.0,0,Good,Good
disappointing experience – poor service despite a beautiful hotel,9,1,0,0.0,2,Worst,Worst
i always make it a point to leave positive reviews on google to support businesses and establishments but unfortunately this hotel completely failed my expectations,27,0,0,0.0,0,Worst,Worst
it’s truly disappointing how a hotel this beautiful can have such terrible service,15,1,0,0.0,2,Worst,Worst
i feel bad for the front desk staff as they were clearly overwhelmed—only one person working on a saturday night and just two on a sunday night,30,0,0,0.0,0,Worst,Worst
that’s completely unacceptable for a hotel of this caliber,11,0,0,0.0,0,Worst,Worst
tried calling downstairs four times from my hotel room phone—no answer,13,0,0,0.0,0,Average,Worst
then i tried calling twice from my personal phone—same issue,12,0,0,0.0,1,Worst,Worst
the phone just kept ringing and ringing,7,0,0,0.0,0,Average,Average
it’s shocking that no one was available to assist guests especially during peak weekend hours,18,0,0,0.0,0,Worst,Worst
the executive lounge was another letdown,6,0,0,0.0,0,Average,Average
snacks were not refilled and no staff was present to assist,12,0,0,0.0,0,Good,Worst
photos attached you’d think that on a weekend they’d ensure it was fully stocked and staffed but that wasn’t the case at all,33,0,0,0.0,0,Good,Good
as a family with a hilton diamond lifetime member i expected much better treatment,15,0,0,0.0,0,Good,Good
to make matters worse the hotel completely failed to honor the complimentary suite upgrade that diamond members are entitled to,21,0,0,0.0,0,Good,Good
on saturday night we were told by reception that we could get the upgrade when booking on sunday,19,0,0,0.0,0,Average,Average
when we returned on sunday the same receptionist denied the upgrade completely contradicting what was promised the night before,21,0,0,0.0,0,Worst,Good
what a way to treat a loyal diamond lifetime member,10,0,0,0.0,0,Good,Good
unfortunately after this experience i will not be returning to this hotel,14,0,0,0.0,0,Worst,Worst
beautiful aesthetics mean nothing if the service is this poor,10,1,0,0.0,0,Good,Good
been here a few times and its great nice service really good breakfast and nice and clean rooms,22,2,0,0.0,0,Good,Good
hilton offered excellent amenities workspace and easy access to local businesses ensuring a productive and comfortable stay for my out of town guest,26,2,0,0.0,0,Good,Good
it was great went for a wedding,8,1,0,0.0,0,Good,Good
an amazing hotel sad i forgot the gentleman‘s name who was working in the evening he was a great help,24,2,0,0.0,0,Good,Good
everything was great,3,1,0,0.0,0,Good,Good
extremely nice property that has everything you could need,9,0,0,0.0,0,Good,Good
john on the management team could not have been more pleasant upon our arrival,14,1,0,0.0,1,Good,Good
impressed with every aspect of this property,7,1,0,0.0,0,Good,Good
fantastic hotel open and clean lobby with great bar and restaurant,12,3,0,0.0,0,Good,Good
john and pierre welcomed us and made sure we were attended to and treated well as diamond status holders,19,0,0,0.0,0,Good,Good
just stayed the night,4,0,0,0.0,0,Average,Average
awesome,1,1,0,0.0,0,Good,Good
great hotel,2,1,0,0.0,0,Good,Good
excellent and clean place,4,2,0,0.0,0,Good,Good
this is my repeated visit to this hotel when i travel to alpharetta,13,0,0,0.0,0,Average,Average
gym is great as well,5,1,0,0.0,0,Good,Good
iconic stay thank you,6,0,0,0.0,0,Good,Good
absolutely loved my stay the kitchen manager was very rude though,12,1,0,0.0,1,Good,Good
highly recommend this hotel,4,2,0,0.0,0,Good,Good
rooms were immaculately kept,4,0,0,0.0,0,Average,Average
all the staff that i interacted with were friendly and able to help when needed,15,0,0,0.0,0,Good,Good
i truly enjoyed the executive lounge,6,1,0,0.0,0,Good,Good
of the hotels i have stayed at this year this has been my favorite,15,0,0,0.0,0,Good,Good
would definitely come back,4,0,0,0.0,0,Good,Good
thank you for a memorable experience,6,0,0,0.0,0,Good,Good
i almost had a terrible birthday weekend here because my room wasn’t cleaned fully,17,0,0,0.0,1,Worst,Worst
however mohammad was so nice and accommodating that they moved me to a new room gave me some breakfast coupons and even went above and beyond by giving me a late check out,35,1,0,0.0,0,Good,Good
i was so impressed with their urgency to make sure my stay was great,14,2,0,0.0,0,Good,Good
and it was thanks mohammad,8,0,0,0.0,0,Good,Good
our stay was great and the staff quite accommodating,9,2,0,0.0,0,Good,Good
the breakfast buffet was out of and the executive lounge was great besides the coffee machine that didnt work correctly,23,1,0,0.0,0,Good,Good
very nice we enjoyed our stay,8,1,0,0.0,0,Good,Good
great location good bar skip the restaurant,9,2,0,0.0,0,Good,Good
word manager i ever seen,5,0,0,0.0,0,Average,Average
muhammad at the front desk was super helpful and friendly,10,1,0,0.0,0,Good,Good
beautiful hotel and great location but best their staff is excellent,14,5,0,0.0,0,Good,Good
thanks mohammed,3,0,0,0.0,0,Good,Good
i travel frequently to alpharetta for business and am a hilton honors member,13,0,0,0.0,0,Good,Good
i have stayed in several hilton branded hotels over the years,11,0,0,0.0,0,Average,Average
i’m grateful it didn’t work out for me in those hotels because i never would have made it to this one,25,0,0,0.0,0,Good,Good
not only is it a very nice hotel but the service i get when i stay is always top tier,21,0,0,0.0,0,Good,Good
i specifically want to recognize mohamad and john for their continued professionalism and courtesy when i stay there,18,0,0,0.0,0,Good,Good
i absolutely appreciate them for their hospitality,7,0,0,0.0,0,Good,Good
i recommend this location to all,6,1,0,0.0,0,Good,Good
thank you both for welcoming me into your hotel each time i stay,14,1,0,0.0,0,Good,Good
good stay,2,0,0,0.0,0,Good,Good
i do wish the cleaning crew as a little more detailed in the rooms,14,0,0,0.0,0,Good,Good
rooms are quiet,3,1,0,0.0,0,Good,Good
i remember seeing this hotel being built it was concrete framed which helps with noise,16,0,0,0.0,1,Worst,Worst
i will return as i enjoyed my stay overall,9,1,0,0.0,0,Good,Good
i first wanted to recognize two employees there and that was kandice and cameron,14,0,0,0.0,0,Average,Average
such sweethearts and so genuine,5,0,0,0.0,0,Good,Average
from the moment my family and i stepped foot into the restaurant they were so welcoming and greeted us with a smile,22,1,0,0.0,0,Good,Good
i wanted to take my time to recognize them both and commend them for their hard work,17,0,0,0.0,0,Good,Worst
please take care of them and see that they get a raise,12,0,0,0.0,0,Good,Good
also the hotel was beautiful and comfortable however the bathroom was dirty,13,2,0,0.0,1,Good,Good
the toilet was dirty along with finding some hair in the shower and i know for a fact it was not mine because i didn’t even take a shower when i noticed the hair,36,0,0,0.0,1,Worst,Worst
i was only there for one night so i didn’t make a big fuss about it,18,0,0,0.0,0,Average,Average
other than that the room was clean and comfy,9,1,0,0.0,0,Good,Good
great hotel,2,1,0,0.0,0,Good,Good
a little pricey,3,0,0,0.0,0,Average,Average
friendly staff,2,1,0,0.0,0,Good,Good
conveniently located,2,0,0,0.0,0,Average,Average
very nice hotel staff was super friendly and food was great,12,1,0,0.0,0,Good,Good
great hotel and would stay again,7,2,0,0.0,0,Good,Good
outdoor pool and executive floor for gold members is nice,10,0,0,0.0,0,Good,Good
there is also a level ev charger on the side of the hotel as well,16,0,0,0.0,0,Good,Good
beautiful hotel,2,1,0,0.0,0,Good,Good
room is modern,3,1,0,0.0,0,Good,Good
overall pleasant stay,3,2,0,0.0,0,Good,Good
staff was friendly room was clean and the location is very convenient,14,2,0,0.0,0,Good,Good
this place is awesome,4,1,0,0.0,0,Good,Good
seen a lot of business people here,7,0,0,0.0,0,Average,Average
john the manager is super nice,6,0,0,0.0,0,Good,Good
smiling face as you walk in,6,0,0,0.0,0,Good,Average
always asking to be a help,6,0,0,0.0,0,Good,Good
will definitely stay here again because of him thank you for being so awesome,16,1,0,0.0,0,Good,Good
the room refrigerator was not cleaned out,7,0,0,0.0,0,Average,Average
bartender was the waitress from the restaurant and didnt know how to make drinks,15,0,0,0.0,0,Average,Average
front desk staff needs to be crossed train instead of just standing in one place and not lending coworkers a helping hand,22,0,0,0.0,0,Good,Good
bad breakfast,2,0,0,0.0,0,Worst,Worst
great spot very convenient for business and eats,8,2,0,0.0,0,Good,Good
great hotel in alpharetta,4,1,0,0.0,0,Good,Good
a better hotel than the one across the street,9,0,0,0.0,0,Good,Good
staff is great and rooms are comfortable and the bar staff was amazing making food for the family,18,3,0,0.0,0,Good,Good
service was way better than what i thought,8,0,0,0.0,0,Good,Good
shout out to vanessa at the executive lounge she is always on the lookout and very helpful,18,1,0,0.0,0,Good,Good
beware of your valuables,5,0,0,0.0,0,Good,Average
i have to write it with a deep sorrow after patiently waiting for the hotel’s response for the matternever responded which they said they will investigate,31,0,0,0.0,0,Worst,Average
for our stay early august we were literally robbed of our cash from the suitcase and handbag our doubt falls for the only people who can access the rooms,30,0,0,0.0,1,Worst,Worst
plus try avoiding rooms on weekends with so called lounge access as you pay extra but receive nothing as the service is closed,23,0,0,0.0,0,Worst,Worst
harth restaurant service is good even the ladies in the lounge on weekday’s are also the best,21,1,0,0.0,0,Good,Good
staycae,1,0,0,0.0,0,Average,Average
took a very nice break from the city and this was the perfect quiet atmosphere i needed,18,2,0,0.0,0,Good,Good
hilton diamond member and the perks were great,8,1,0,0.0,0,Good,Good
check out the lounge on the th floor,8,0,0,0.0,0,Average,Average
if you’re traveling with a pet check your receipt,11,0,0,0.0,0,Average,Average
they will charge you twice due to their ‘system’ happened to me twice in this hotel,18,0,0,0.0,0,Average,Average
refunded both times,3,0,0,0.0,0,Average,Average
scam,1,0,0,0.0,0,Worst,Average
my family stayed at this location and had a great experience,11,1,0,0.0,0,Good,Good
the property is nice clean and in a convenient location,12,2,0,0.0,0,Good,Good
we happened to get connecting rooms which worked out nicely,11,0,0,0.0,0,Good,Average
id stay at this property again and recommend it to travelers in the area,16,1,0,0.0,0,Good,Good
i came to celebrate my birthday at the hilton windward parkway alpharetta ga on afternoon,17,0,0,0.0,0,Good,Average
front desk was amazing they were polite inviting and very welcoming,13,3,0,0.0,0,Good,Good
i will definitely return,4,0,0,0.0,0,Good,Good
we got a treat for our breakfast birthday celebration 🥳,10,0,0,0.0,0,Good,Average
the hotel so clean pool and room so clean and dreamy,12,2,0,0.0,0,Good,Good
i will definitely return,4,0,0,0.0,0,Good,Good
they are dog friendly and my dog was treated so special,11,0,0,0.0,0,Good,Good
beverly cleaned our room and it was so organized,9,0,0,0.0,0,Average,Average
she is amazing,0,0,0,0.0,0,Neutral,Neutral
recommended,0,0,0,0.0,0,Neutral,Neutral
breakfast buffet worthy,3,0,0,0.0,0,Good,Average
jonny our hostess was awesome 👏,6,1,0,0.0,0,Good,Good
my husband and i checked in on july st and we were beyond dazzled with the way the hotel looked when you walked in and mind you guys we came here for our wedding anniversary which is today the room does not get cold at all we called for the engineer on the first night and they took forever coming to the room so my husband called back downstairs and told them that no one ever showed up and then told them never mind that i was going to bed we came all the way from va drove seven plus hours this room has been nothing but hot but pierre one of the don’t desk workers he was absolutely nice and sweet to my husband and i and paul one of the workers in the restaurantbar area he is also very kind i would highly recommend having him as a waiter he goes above and beyond to serve his guests but as a travel agent i would not recommend staying at this hotel whatsoever my husband works at a hilton and i’ve never experienced this from the other hilton’s that i’ve been too and the fact they gave us a a fan is just sad these rooms she have air the whole lower s in the hotel has no air for this to be a two year old hotel it has it flaws and the fact that they didn’t adjust our bill was highly unacceptable,255,4,0,0.0,3,Good,Good
we stayed at the hilton alpharetta for my sons wedding and had an excellent experience,15,1,0,0.0,0,Good,Good
we worked with deambra and she was wonderful in helping us get rooms for all of the different family members who had different wishes and needs,26,1,0,0.0,0,Good,Good
the front desk staff was extremely helpful in answering all of our questions and being sure that different family members were roomed near each other,25,1,0,0.0,0,Good,Good
the hotel was very clean and beautiful,7,2,0,0.0,0,Good,Good
there was a great pool with an area where our family could hang out together and the breakfast at the onsite restaurant was absolutely delicious,26,2,0,0.0,0,Good,Good
beautiful hotel i appreciated the overall quiet during my stay,11,2,0,0.0,0,Good,Good
i docked stars bc i did experience too many annoyances that caused me unnecessary frustration multiple times during my day stay,21,0,0,0.0,0,Worst,Average
i felt stuck knowing the hotel staff couldnt ultimately do much do to them being sold out,18,0,0,0.0,0,Worst,Worst
the following issues occurred during my day stay,8,0,0,0.0,1,Worst,Worst
the hotel didnt seem well staffed or prepared on more than one occasion,14,0,0,0.0,0,Average,Good
still everyone was very polite that i encountered,9,1,0,0.0,0,Good,Good
when i arrived for check in a little after pm the front desk was being manned by only one gentleman,21,0,0,0.0,0,Average,Average
what on earth this caused a poor check in experience for me and others in line ahead and behind me,22,0,0,0.0,0,Worst,Worst
at one point there were at least individuals waiting so im talking minutes before you give your name to check in not a great first impression,30,1,0,0.0,0,Good,Good
since i knew the hotel was full i didnt want to even bother calling down to the front desk for the service issues encountered,25,0,0,0.0,1,Worst,Worst
upon arrival there were at least flying insects in my room,13,0,0,0.0,0,Average,Average
they were smaller than a housefly,6,0,0,0.0,0,Average,Average
not only was this a little gross but just very annoying bc i was having to swat them away in bed and in the bathroom,25,0,0,0.0,0,Worst,Worst
seriously though the hotel place was full so i knew i couldnt just ask for another room,19,0,0,0.0,0,Worst,Average
i thought oh well,5,0,0,0.0,0,Good,Good
my room safe didnt work at all,8,0,0,0.0,0,Good,Good
i didnt discover this until midnight,7,0,0,0.0,0,Average,Average
it sounded a very annoying constant beeping error alarm for a full minutes before it eventually stopped,18,0,0,0.0,0,Worst,Worst
i muffled the sound with the tv and just hoped it would eventually stop,14,0,0,0.0,0,Good,Worst
i didnt want to deal with getting back up to call for assistance and then get dressed again to be appropriate for a maintenance worker,26,0,0,0.0,0,Worst,Good
the housekeeping team took away the bath mat and didnt replace it,13,0,0,0.0,0,Average,Average
the,1,0,0,0.0,0,Average,Average
shower cap and water bottles were not replaced,8,0,0,0.0,0,Average,Average
i could have sworn other toiletry items were usually provided but it was just the one hand soap bar and the shower cap,23,0,0,0.0,0,Good,Good
lotion shampoo conditioner and body wash are mounted but no cotton pads etc for makeup removal,18,0,0,0.0,0,Worst,Worst
i received no fresh glasswear on day and had to handwash for reuse,14,1,0,0.0,0,Good,Good
no stationary pad or pen in room,7,0,0,0.0,0,Worst,Worst
the next morning i pulled open the drapes and the wand and unfastened bolt just popped right off,18,0,0,0.0,0,Average,Average
nearly half of the hot breakfast trays were empty upon my arrival,12,0,0,0.0,0,Worst,Worst
they were filled moments later but it was another poor experience,11,0,0,0.0,1,Worst,Worst
the paper menu was tattered and covered in coffee and food stains,12,0,0,0.0,0,Average,Average
my server was attentive but i felt unnecessary since i was doing selfservice bar which i found to be way overpriced for what was offered,25,1,0,0.0,1,Good,Good
the trash needed to be taken out in the ice room,11,0,0,0.0,0,Average,Average
speaking of trash it was all over the place outside like to a noticeable degree,17,0,0,0.0,0,Good,Good
gorgeous hotel,2,0,0,0.0,0,Good,Average
bit of a weird check in experience just felt a little choppy,13,0,0,0.0,0,Worst,Worst
they told us room but the key didn’t work however it did work for,0,0,0,0.0,0,Neutral,Neutral
we went into that room and i called to let them know about the discrepancy so that their records were correct and they just seemed really confused…it was odd,30,0,0,0.0,0,Worst,Worst
the room was decent,4,0,1,0.0,0,Average,Average
bed was comfortable but the ac was pretty loud,9,1,0,0.0,0,Good,Good
overall cannot complain for the price,8,0,0,0.0,0,Good,Average
i would stay here again,5,0,0,0.0,0,Average,Average
what’s stunning hotel stayed here nights and i have to say they were amazing the hotel is amazing clean and stunning the views are impeccable and the staff were brilliant,39,3,0,0.0,0,Good,Good
a special thank you nirmal mac and richard for being great hosts they made the stay much more memorable high recommend this hotel,25,2,0,0.0,0,Good,Good
very nice hotel and well located,6,0,0,0.0,0,Good,Good
only recommendation get more electric car chargers,7,0,0,0.0,0,Average,Average
its still recommend,0,0,0,0.0,0,Neutral,Neutral
big fat cockroach on the door the morning after sleeping there so not only was i grossed out but i was super mad that are food from cabernet had been left out and wasted because i would not eat it after not being able to get the thought of the cockroach being in my food,55,0,0,0.0,1,Worst,Worst
we had to shake out all of our clothing and check our bags to make sure that we werent taking any of them with us,26,0,0,0.0,0,Good,Good
i was even more surprised the way that management handled it they offered us a discount on the pet fee and thats it,26,0,0,0.0,0,Good,Good
very sad since normally hilton is my goto when im on vacation,13,0,0,0.0,0,Worst,Worst
do not recommend,3,1,0,0.0,1,Good,Good
i have available pictures and video i wish i could post,11,0,0,0.0,0,Good,Good
the service we received on was exceptional,8,1,0,0.0,0,Good,Good
the lobby is welcoming and grand,6,1,0,0.0,0,Good,Good
had great service and experience,5,2,0,0.0,0,Good,Good
located at convenient and easily accessible location from freeway,9,1,0,0.0,0,Good,Good
i recently visited the hilton alpharetta atlanta hotel and was blown away by the exceptional service and accommodations,18,1,0,0.0,0,Good,Good
from the moment i arrived the staff went above and beyond to make me feel welcome,17,0,0,0.0,0,Good,Good
pierre was particularly impressive his attention to detail and warm demeanor made me feel very welcome,18,0,0,0.0,0,Good,Good
i was looking for a room for my bridal suite and pierre showed me what was available on the dates i asked about,23,0,0,0.0,0,Average,Average
the rooms were all spotless and beautifully designed with modern amenities,11,2,0,0.0,0,Good,Good
the cleanliness of the hotel was evident throughout from the sparkling lobby to the immaculate hallways,17,0,0,0.0,0,Good,Average
i also met alex the manager,7,0,0,0.0,0,Average,Average
he was very kind and efficient in finding exactly what i needed,12,2,0,0.0,0,Good,Good
love this team,0,0,0,0.0,0,Neutral,Neutral
i was thoroughly impressed with the hilton alpharetta and would highly recommend it to anyone looking for a luxurious and comfortable stay,22,5,0,0.0,0,Good,Good
pierre and the entire staff deserve a special mention for their exceptional service and hospitality,15,1,0,0.0,0,Good,Good
five stars hands down,6,0,0,0.0,0,Average,Average
i pass this hotel everyday on my way to work,10,0,0,0.0,0,Average,Average
it is new and looks beautiful,6,1,0,0.0,0,Good,Good
i’ve stayed many times across the street at a competitor resort,13,0,0,0.0,0,Average,Average
recently stayed for the first time and was overwhelmingly disappointed,10,0,0,0.0,1,Worst,Worst
i did book through a third party site and did so as they often add extra services such as bar and resort credit breakfast etc,27,0,0,0.0,0,Good,Good
i have been reserving through booking for years and have always been pleased with the service,16,0,0,0.0,0,Good,Good
