review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
i appreciated their help,4,0,0,0.0,0,Good,Good
hotel has an attractive ambiance in the lobby and bar area and there is a nice little store,19,0,0,0.0,0,Good,Good
im a pretty reasonable guy but i have to let everyone else know about this place before they book,21,0,1,0.0,0,Average,Average
i usually stay here often when i visit but this has to be the worse time,17,0,0,0.0,0,Worst,Worst
the ac stay the same temp no matter what you put it on,13,0,0,0.0,0,Average,Worst
something in the room was keeping me conjested and i dont have allergies with a strong immune system,18,0,0,0.0,0,Good,Average
the room seems like it needs to be gutted and re done,12,0,0,0.0,0,Good,Good
you can just look at the pics i posted,9,0,0,0.0,0,Average,Average
you have to pay for parking and the price is not stated anywhere on the website or on site,19,0,0,0.0,0,Worst,Worst
breakfast was the worst ive ever had and it cost,14,0,0,0.0,1,Worst,Worst
now i see why they want you to pay before you eat,12,0,0,0.0,0,Average,Average
eggs looked nasty bacon looked half cooked the potatos were dry and unedible the bread for toast was stale,22,0,0,0.0,0,Worst,Worst
i was so dissapointed wasting my,8,0,0,0.0,0,Worst,Average
everything was great except for the amount of moths,9,1,0,0.0,0,Good,Good
there were so many that appeared in my room and we had to catch it and put it outside,19,0,0,0.0,0,Average,Average
upon check in staff were very friendly and acomodating parking is an issue especially when full and are disabled and have to pay,26,0,0,0.0,1,Worst,Worst
a night for a room you already pay for,10,0,0,0.0,0,Worst,Worst
breakfast was a disapointment again for the price i have had better for free at other hotels,17,0,0,0.0,0,Good,Good
i am local to colorado and like to just get away and will not return after the let downs,20,0,0,0.0,0,Good,Good
positive rooms were clean and bed comfy,8,1,0,0.0,0,Good,Good
i stayed at the holiday inn denver east for two nights while in town for a concert and overall it was a solid stay,26,0,0,0.0,0,Good,Good
the uber ride from the airport took about minutes with traffic,12,0,0,0.0,0,Average,Average
upon arrival the front desk staff member who checked me in was very friendly and accommodating,17,1,0,0.0,0,Good,Good
i appreciated being able to check in early for a fee which was totally worth it,19,1,0,0.0,0,Good,Good
the room itself was decent — the bed was extremely comfortable and i liked having a balcony,18,1,1,0.0,0,Good,Good
however there wasn’t any patio furniture which would have made it much more enjoyable,18,0,0,0.0,0,Good,Good
the water pressure in the bathroom could have been stronger but the towels were great quality,17,1,0,0.0,0,Good,Good
temperature in the room stayed comfortable the whole time which made it easy to relax,16,1,0,0.0,0,Good,Good
one of the best features is their complimentary shuttle which takes you within a mile radius of the hotel,20,1,0,0.0,0,Good,Good
the first driver we had was excellent — very kind and accommodating,12,3,0,0.0,0,Good,Good
unfortunately the second driver we encountered during most of our stay was noticeably rude and standoffish which put a damper on the otherwise helpful service,27,1,0,0.0,1,Good,Good
i also visited the bar during my stay,8,0,0,0.0,0,Average,Average
the drinks were really good but the bar staff came across as a bit rude which was disappointing compared to the quality of the cocktails,27,0,0,0.0,2,Worst,Worst
on the positive side i was granted a late checkout on my last day which was a huge bonus since i had a later flight,27,0,0,0.0,0,Good,Good
that extra bit of flexibility really stood out,8,0,0,0.0,0,Good,Average
would i recommend yes — for a quick trip this hotel is comfortable wellpriced and has nice amenities,22,3,0,0.0,0,Good,Good
just know that service experiences may vary,7,0,0,0.0,0,Average,Average
everything was great it would have been nice when we arrived a little early to check in if they would have offered to store our bags so we could go eat but that was the only thing that wasnt a big deal,44,1,0,0.0,0,Good,Good
i came to denver to watch some ball games at coors field,12,0,0,0.0,0,Average,Average
this hotel was quite a bit cheaper than downtown hotels close to the stadium and was also fairly close to the central stop on the a line from the airport,30,0,0,0.0,0,Worst,Worst
hotel has a great free van service to any location within a mile radius,15,1,0,0.0,0,Good,Good
van would give us a ride to the a line stop and also pick us up when we came back from downtown as long as we called before p,31,0,0,0.0,0,Worst,Average
miserable wi fi that only worked in the lobby,10,0,0,0.0,0,Worst,Average
no free breakfast but there is a wal mart within the mile radius and rooms have fridge and microwave to store and heat up food,26,0,0,0.0,0,Worst,Worst
id probably stay here again because of the van service,11,0,0,0.0,0,Average,Average
i’m very unhappy with my stay,8,0,0,0.0,1,Worst,Worst
the service was,3,0,0,0.0,0,Average,Average
horrible,1,0,0,0.0,1,Worst,Worst
burger and craft was bad,5,0,0,0.0,0,Worst,Worst
the prices you think you get sometimes better,8,0,0,0.0,0,Good,Good
my bill was i gave and they never returned with my change,0,0,0,0.0,0,Neutral,Neutral
i didn’t tell them to keep the change,10,0,0,0.0,0,Average,Average
it took me to ask to clean my room after waiting to see if they would after three days,19,1,0,0.0,0,Good,Good
then when i checked out,5,0,0,0.0,0,Average,Average
they charged me over for parking no where did they say parking was a fee and how much,21,0,0,0.0,0,Worst,Worst
they make you scan a qr code and that never says what the charge is it only ask check in and check out is and license plate,28,0,0,0.0,0,Average,Average
i wasn’t expecting a parking fee,8,0,0,0.0,0,Average,Average
also they charge for crapping microwave breakfast,7,0,0,0.0,0,Average,Average
greasy nickel and dime you to death,7,0,0,0.0,0,Worst,Average
then they double charge for the three night stay,9,0,0,0.0,0,Average,Average
they said they took it off but i can’t believe them and would not give me my bill,20,0,0,0.0,1,Worst,Worst
they said printer wasn’t working,7,0,0,0.0,0,Average,Average
they said they emailed but i haven’t received anything,12,0,0,0.0,0,Average,Average
i feel i’m being scammed i’ll be calling my bank hotel gm and booking agency,22,0,0,0.0,0,Average,Average
they over charged me over,7,0,0,0.0,0,Worst,Worst
also lorean tried to help but nothing was working,10,0,0,0.0,0,Good,Good
lulu made it worst she started arguing with me raising her voice and looked like she wanted jump over counter and hit me,23,0,0,0.0,1,Worst,Worst
i keeper my cool i would want her as an employee,12,0,0,0.0,0,Good,Good
definitely would not recommend this place,6,1,0,0.0,2,Worst,Worst
we had nothing but problems,6,0,0,0.0,0,Good,Average
first of all we paid extra for a mountain view room and that was absolutely a lie,19,0,0,0.0,0,Average,Average
one side of the hotel does have a beautiful view but the view from the corner rooms is mostly blocked,21,2,0,0.0,0,Good,Good
you can technically see part of a mountain but it is definitely not worth paying extra for,18,1,0,0.0,1,Good,Good
so if you want a mountain view and they try to put you in a corner room just ask for a regular room,24,0,0,0.0,0,Good,Good
we were told when we called that the hotel has free parking,12,0,0,0.0,0,Good,Good
it does not,3,0,0,0.0,0,Average,Average
we were also promised early check in two separate times when i called,13,0,0,0.0,0,Good,Average
we built our plans around this,6,0,0,0.0,0,Average,Average
but when we got there we were told we couldnt check in until,16,0,0,0.0,0,Average,Average
this caused major headaches for our first day of vacation,10,0,0,0.0,0,Average,Average
the air conditioning in the rooms is atrocious we were freezing so we turned it off but it just kept blowing,23,0,0,0.0,0,Worst,Worst
the thermostat did not seem to be working,8,0,0,0.0,0,Average,Average
the water in the sink always came out hot no matter what we tried,15,0,0,0.0,0,Average,Worst
the water in the tub did not get hot enough it was barely lukewarm,15,0,0,0.0,0,Average,Average
the worst part was that they sent a maintenance man to our room at eleven at night,17,0,0,0.0,1,Worst,Worst
nobody bothered to contact us about this despite the fact that they had our information,16,0,0,0.0,0,Worst,Average
apparently water was leaking from our room to the room below which i understand was surely an emergency,19,0,0,0.0,0,Good,Average
however theres no reason they couldnt have at least sent a text to warn us,18,0,0,0.0,0,Worst,Worst
coming in to your room that late to find a stranger in it is quite a shock,17,0,0,0.0,0,Worst,Average
they sent me an automated text early in our stay asking for feedback,13,0,0,0.0,0,Average,Average
i replied indicating that we were having some problems but nobody responded,13,0,0,0.0,0,Worst,Average
i have stayed in other holiday inns that were lovely but this one felt like a motel with the holiday inn price tag,25,0,0,0.0,0,Good,Good
the staff is very friendly at this hotel,8,0,0,0.0,0,Good,Good
but this place is in a severe need of remodel,10,0,0,0.0,0,Worst,Average
my room had multiple broken pieces of trim on the cabinets there was a handle to something laying on top of one of the cabinets and when you turned on the shower water sprayed everywhere from where to detach to the wall,45,0,0,0.0,1,Worst,Worst
the air conditioner was so loud it was hard to get a decent nights rest,15,0,1,0.0,0,Average,Average
and the outside noise comes through the windows i was on the th floor and i could still hear the people mowing the grass in the morning,29,0,0,0.0,1,Worst,Worst
very interesting building in a convenient location,7,1,0,0.0,0,Good,Good
easy bike lanes to downtown and lots of amenities nearby,10,0,0,0.0,0,Good,Good
terrible hotel so outdated looks in side like in the movie prison looks rooms so nasty and outdated also breakfast terrible,21,0,0,0.0,4,Worst,Worst
we chose this hotel because we stayed in california holiday inn it was amazing breakfast it was amazing renovated hotel trust me,23,2,0,0.0,0,Good,Good
i took just one picture to see how filthy looking but i can’t take a picture of the smell,21,0,0,0.0,2,Worst,Worst
i had an amazing stay at this hotel everything was great comfortable rooms to the excellent amenities and service,21,4,0,0.0,0,Good,Good
a special shoutout to lorena at the front desk who was incredibly helpful and kind,16,2,0,0.0,0,Good,Good
she truly prioritizes hospitality and made our experience even more enjoyable,11,0,0,0.0,0,Good,Good
highly recommend this place,5,2,0,0.0,0,Good,Good
this resort has potential to be great,7,1,0,0.0,0,Good,Good
the location and proximity to airport transportation is a plus,10,0,0,0.0,0,Average,Average
the views from western facing rooms are spectacular,8,0,0,0.0,0,Average,Average
however the way this resort is managed and staffed ruined my experience,13,0,0,0.0,0,Worst,Worst
i have been an ihg platinum elite member for years,10,0,0,0.0,0,Average,Average
i have stayed at holiday inns all around the world,10,0,0,0.0,0,Good,Good
i was disappointed by my stay in denver for a number of reasons,13,0,0,0.0,1,Worst,Worst
upon arriving i was not welcomed or greeted as an ihg platinum elite member,15,0,0,0.0,0,Worst,Good
i would not have gotten my welcome drink or amenity points had i not asked for them,17,0,0,0.0,1,Worst,Worst
no attempt to upgrade my stay was made upon arrival,10,0,0,0.0,0,Worst,Worst
we finish checking in and head to our room,10,0,0,0.0,0,Average,Average
we have spent several hours traveling at this point,9,0,0,0.0,0,Average,Average
we are tired and in need of a shower,9,0,0,0.0,0,Worst,Worst
the shower head was not working properly and there was no hot water,13,0,0,0.0,0,Worst,Worst
needless to say it was unpleasant,7,0,0,0.0,0,Worst,Worst
we let the front desk know and dealt with it because it was rather late and we were in need of rest,22,0,0,0.0,0,Average,Average
upon waking up in the morning we realized that the ‘mountain view’ we booked was not given to us,22,0,0,0.0,0,Average,Average
we were placed on the second floor and could not see beyond the trees,14,0,0,0.0,1,Worst,Worst
we were told to call around am the following day to see what alternate rooms were available,17,0,0,0.0,0,Average,Average
we called and were promised a call back which never happened only after calling a second time were we contacted again,23,0,0,0.0,0,Good,Good
despite chatting with three different staff members across various points of the evening morning afternoon it was not clear if we would be moved to another room,28,0,0,0.0,0,Worst,Good
we were moved to another room,6,0,0,0.0,0,Average,Average
this one was at least on a higher floor so we could enjoy the view we paid for,18,0,0,0.0,0,Good,Good
however it reeked of cigarette smoke and the floor was dirty,12,0,0,0.0,1,Worst,Worst
the fridge was also unexpectedly off and so our food went bad during our stay,16,0,0,0.0,0,Worst,Worst
at least the shower was warm so we let those inconveniences slide,12,0,0,0.0,0,Good,Good
lastly the hotel shuttle system is run inefficiently,9,0,0,0.0,0,Average,Average
the drivers are kind and safe however they were not immediately outside or near the lobby to transport guests and could only be called by the front desk staff,30,1,0,0.0,0,Good,Good
this increased the wait time and making it difficult to arrive it to transit stops in a timely manner,19,0,0,0.0,0,Worst,Worst
despite being in the lobby minutes before our intended departure we were stuck waiting in the front desk line to notify staff about our shuttle need,28,0,0,0.0,0,Worst,Worst
the front desk was not adequately staffed with only one person manning it during morning and check out hours when it is most active in our opinion she was trying her best but she needed another person to help,42,1,0,0.0,0,Good,Good
please staff the desk better during peak hours,8,0,0,0.0,0,Good,Good
the delays caused us to missed the train and had to wait for an extra minutes in the summer heat delaying our travel activities,26,0,0,0.0,0,Worst,Average
despite all of the above there were some benefits to staying here,13,0,0,0.0,0,Good,Average
the beds were comfortable and the location near the highway made it a great launch point to the rest of the city and area,24,2,0,0.0,0,Good,Good
with some intentional changes this resort can offer a much better experience to its guests especially ihg one rewards members who expect better from this chain,29,0,0,0.0,0,Good,Good
my stay at this hotel was absolutely outstanding and it truly deserves recognition,14,1,0,0.0,0,Good,Good
from the moment i arrived i was greeted warmly by the front desk staff who were professional attentive and eager to make me feel welcome,29,2,0,0.0,0,Good,Good
the checkin process was quick and efficient which was greatly appreciated after a long trip,16,2,0,0.0,0,Good,Good
the room was spotless spacious and extremely comfortable,10,3,0,0.0,0,Good,Good
the bed was exceptionally cozy with soft sheets and highquality pillows that guaranteed a restful night’s sleep,20,1,0,0.0,0,Good,Good
the modern yet inviting décor combined with a peaceful and quiet atmosphere made my stay even more enjoyable,20,3,0,0.0,0,Good,Good
the hotel’s location is another major advantage,9,0,0,0.0,0,Good,Average
conveniently situated in denver it provides easy access to local restaurants shops and popular attractions,18,0,0,0.0,0,Good,Good
the secure and accessible parking was also a big plus especially for those traveling by car,17,0,0,0.0,0,Good,Average
breakfast exceeded my expectations with a wide variety of fresh wellprepared options,13,1,0,0.0,0,Good,Good
the restaurant staff were attentive and friendly ensuring everything was perfect,12,2,0,0.0,0,Good,Good
finally i was impressed by the hotel’s cleanliness and commitment to guest safety and comfort which gave me a real sense of peace of mind,29,1,0,0.0,0,Good,Good
i highly recommend this hotel to anyone visiting denver whether for business or leisure,15,2,0,0.0,0,Good,Good
my experience here was memorable and i will certainly return on future trips,14,0,0,0.0,0,Good,Good
the breakfast was horrible and worse the school food and never changes,12,0,0,0.0,1,Worst,Worst
there was mold on the ceiling above the shower the bed was uncomfortable and a huge reason we wanted to book was for the pool use and it was ice cold and not useable,36,0,0,0.0,1,Worst,Worst
overall for what we paid a night was not worth the quality,12,1,0,0.0,1,Good,Good
the front desk lady was very passive aggressive and practically accused me of fraud while checking in,17,0,0,0.0,0,Worst,Average
i’d paid for the room beforehand but was paying the deposit with my boyfriend’s card,19,0,0,0.0,0,Average,Average
completely disinterested in helping me went back to pretending to look busy after she told me i couldn’t check in and there was nothing she could do,30,0,0,0.0,0,Good,Average
i definitely wasn’t going to be able to get my money back and she couldn’t care less,22,0,0,0.0,0,Good,Good
im like umm hello so what now,10,0,0,0.0,0,Good,Good
she said my name had to be on the card or i could do a cc authorization,17,0,0,0.0,0,Average,Average
proceeded to state three times over the next seconds that i would be committing fraud if i had the authorization sent to my email address and not the cardholder’s,32,0,0,0.0,0,Worst,Average
her tone was rude and accusatory,6,0,0,0.0,1,Worst,Worst
i had already paid for the room,7,0,0,0.0,0,Average,Average
i didn’t appreciate the hostility,7,0,0,0.0,0,Worst,Good
this is a hotel,4,0,0,0.0,0,Average,Average
people are tired nd have been traveling all day it is stressful enough without having to deal with some hipster desk clerk on a weird power trip trying to belittle the guests,33,0,0,0.0,0,Worst,Worst
in the forty minutes it took to check in i also witnessed her being rude to another guest who didn’t speak english well,25,0,0,0.0,1,Worst,Worst
i would never come back to this place,8,0,0,0.0,0,Average,Average
parking pass sucks to have o do i yourself,9,0,0,0.0,1,Worst,Worst
it definitely feels like an old embassy suites,8,0,0,0.0,1,Worst,Worst
the building is old but kept up and rooms were clean,11,1,0,0.0,1,Good,Good
not far from coors field,5,0,0,0.0,0,Average,Average
our rooms hvac system was not working at all,9,0,0,0.0,0,Average,Average
after several calls to the front desk and then dealing with the maintenance department we were moved to another room,20,0,0,0.0,0,Average,Average
this room was better but not as nice as our original one,12,0,0,0.0,0,Good,Good
we did not have any balcony furniture and it was very near elevators,13,0,0,0.0,0,Average,Average
we are hoping ihg will make these inconveniences right with an upgraded status to a gold membership,17,0,0,0.0,0,Good,Good
location of the hotel and view of the mountains are great,11,1,0,0.0,0,Good,Good
however staff were not very knowledgeable or helpful when asked about navigating the city,15,1,0,0.0,0,Good,Good
also the room was not serviced the entire length of my stay and had to ask daily for new bath towels and asked for room to be serviced fully each day and it still was not,37,0,0,0.0,0,Average,Average
an expensive pair of headphones were also missing after i stored my luggage at the front desk for the day when i checked out,24,0,0,0.0,1,Worst,Worst
my stay was phenomenal i will never stay anywhere else but holiday inn from this point forward,18,0,0,0.0,0,Good,Good
only con was parking fees,5,0,0,0.0,0,Average,Average
it states but actually was,0,0,0,0.0,0,Neutral,Neutral
would be nice if some sort of discount could be given to guest,13,0,0,0.0,0,Good,Good
i encountered several issues during my stay,8,0,0,0.0,1,Worst,Worst
the staff was unprofessional and displayed rude behavior,8,0,0,0.0,2,Worst,Worst
my room was not cleaned throughout my stay and a cleaner entered unexpectedly at pm,17,0,0,0.0,0,Good,Good
additionally my kitchen order was incorrect leading to extra expenses,12,0,0,0.0,0,Average,Average
on the final night i was denied food service,10,0,0,0.0,0,Worst,Average
despite the convenient location i cannot recommend this establishment due to its poor service,16,2,0,0.0,2,Good,Good
they didnt clean the room room service came into the room without asking,14,1,0,0.0,0,Good,Good
rude staff and unpolished service,5,0,0,0.0,1,Worst,Worst
they denied me food lol,5,0,0,0.0,0,Average,Average
parking is challenging until you figure out the parking garage,10,0,0,0.0,0,Good,Average
the lobby looks nice inside and they have a hour little market that was super helpful,17,1,0,0.0,0,Good,Good
overall not the most clean,6,1,0,0.0,0,Good,Good
the balconies could really use a power spray the walls in the bathrooms should really be wiped down,19,0,0,0.0,0,Average,Average
they have random pieces that are new and high quality then there are others that are in serious need of improvement,21,0,0,0.0,0,Good,Average
the sink in the bathroom is a very slow drain so the sink backs up,15,0,0,0.0,1,Worst,Worst
the water in the shower didnt get hot luke warm at best,14,1,0,0.0,0,Good,Good
the smell of vomit was really strong outside the elevators on the first night but thankfully they got some air freshener in there,24,0,0,0.0,1,Worst,Worst
we interacted with quite a few of the staff and everyone was really pleasant and provided great service,18,3,0,0.0,0,Good,Good
im not sure i would stay at this location again but i also feel like it was a decent value for the price,25,1,1,0.0,0,Good,Good
the mountain view was nice and that helped,8,0,0,0.0,0,Good,Good
the hotel room was very clean and the staff was very nice the only downside was the furniture in the lobby was really worn out and torn up,28,1,0,0.0,1,Good,Good
despite the shabby condition of the couches they were still quite comfortable,13,1,0,0.0,0,Good,Good
they may want to consider replacing them or repairing them if replacement is not within the budget,17,0,0,0.0,0,Good,Good
we have stayed at this hotel many times when we visit denver once a year and will never stay here again,21,0,0,0.0,0,Average,Average
housekeeper only came once in a week long stay,9,0,0,0.0,0,Average,Average
carpet and chair in room were filthy,7,0,0,0.0,1,Worst,Worst
they now only have a breakfast buffet for a person,12,0,0,0.0,0,Average,Average
food was awful and cold so we went elsewhere after one try,13,0,0,0.0,1,Worst,Worst
the staff at the front desk were useless when i took down the dirty towels that were in our room at check in time,24,0,0,0.0,1,Worst,Worst
i was told that most people dont spend much time in their rooms so it wasnt a big deal if it was filthy,25,0,0,0.0,1,Worst,Worst
hadnt been dusted in a very long time,9,0,0,0.0,0,Average,Average
will be staying elsewhere with other wedding guests for a wedding next august,13,0,0,0.0,0,Average,Average
positive unique style and close to where we needed to be negative bathroom very small overwhelming sewer smell when you walk in the front doors online states free continental breakfast and there is only pay breakfast you have to pay for parking,47,0,0,0.0,1,Worst,Worst
disappointed had to check out early to find breakfast to accommodate,11,0,0,0.0,1,Worst,Worst
very busy location no outdoor seating clean but outdated,11,1,0,0.0,1,Good,Good
positive air conditioner,4,0,0,0.0,0,Good,Good
negative the room wasnt vacuumed crumbs on floor toilet paper holder was broke and fridge didnt stay cold,21,0,0,0.0,0,Worst,Worst
ice machine on floor didnt work,7,0,0,0.0,0,Average,Average
very disappointed stay,3,0,0,0.0,2,Worst,Worst
never stay in a holiday inn again or ever recommend it to anyone,13,1,0,0.0,0,Good,Good
i really like staying at the holiday inn express,9,0,0,0.0,0,Good,Good
there’s some things that i can usually count on,11,0,0,0.0,0,Average,Average
it doesn’t have to be the most updated but it does have to be clean,17,2,0,0.0,0,Good,Good
when we came in two people behind the desk were talking to each other and we had to wait till they finish their conversation to get checked in,28,0,0,0.0,0,Average,Average
it was disappointing but oh well,6,0,0,0.0,1,Worst,Worst
we found out after we had checked in that we had to pay for parking on the hotel property,19,0,0,0.0,0,Worst,Worst
i find this ridiculous if you pay for a hotel room you should be able to park on the property for free,22,0,0,0.0,0,Average,Good
only did we have to pay a fee but we had to go to an app and pay,19,0,0,0.0,0,Worst,Worst
when we got to her room my husband was studying for a state exam and i was sitting on one side of the room and he was sitting on the other,32,0,0,0.0,0,Average,Average
the chair in the room was so filthy that i didn’t want to sit on it,18,0,0,0.0,1,Worst,Worst
i sat on the foot rest instead,7,0,0,0.0,0,Average,Average
that’s when i noticed that the carpet looks like somebody spilled grease on the floor and didn’t clean it up,24,1,0,0.0,0,Good,Good
the carpet looked like it had not been vacuumed,9,0,0,0.0,0,Good,Good
that’s room,0,0,0,0.0,0,Neutral,Neutral
the air conditioning in the room was unbearably cold yet,10,0,0,0.0,0,Average,Average
it said it was ° not °,0,0,0,0.0,0,Neutral,Neutral
we fought with the temperature gauge all night long,9,0,0,0.0,0,Worst,Average
if we shut it off it was too hot if we turned it on it was too cold no matter how high we turn the temperature,27,0,0,0.0,0,Average,Worst
i have stayed in this hotel before but i have never been this disappointed,15,0,0,0.0,1,Worst,Worst
when we checked out i mentioned the stains on the carpet the two people at the desk exchange glances as if i was a karen,27,0,0,0.0,0,Average,Average
thank you so much,4,0,0,0.0,0,Good,Good
the room was with the ac running icy cold,0,0,0,0.0,0,Neutral,Neutral
the shower only had one temp slightly too hot to stay in the stream but not scalding,19,0,0,0.0,0,Average,Average
the doors did not close all the way without intentionally pullingpushing very firmly,13,0,0,0.0,0,Average,Average
when we reached our room initially the door was open,10,0,0,0.0,0,Good,Average
on our third day housekeeping came in while we were gone due to a misunderstanding about our extend stay and did not pull the door closed so it was open when we got back at pm,37,0,0,0.0,0,Worst,Average
thankfully nothing was missing but anyone walking by had full access to our room all day long,18,0,0,0.0,0,Good,Average
we will not be back,5,0,0,0.0,0,Average,Average
carpet in room was disgusting shower head was broken pool needed major cleaning cigarette butts in pool and trash all around pool not heated extremely cold hot tub was broken tv remote did not work,39,0,0,0.0,2,Worst,Worst
paid for parking even though i parked on side street as parking lot as was always packed,17,0,0,0.0,0,Average,Average
informed hotel staff and nothing was done about it,9,0,0,0.0,0,Average,Average
just sleeping on a comfortable bad,6,1,0,0.0,0,Good,Good
water leakage from air conditioner,5,0,0,0.0,0,Average,Average
room was changed,3,0,0,0.0,0,Average,Average
assigned room just above the outer ac unit of the hotel building and very noisy,15,0,0,0.0,1,Worst,Worst
room was changed again,4,0,0,0.0,0,Average,Average
i have never connected to wifi in the third room,10,0,0,0.0,0,Average,Average
i informed the front no technician came even if i warned two times,14,0,0,0.0,0,Worst,Worst
hotel staff did not care about my request,8,0,0,0.0,0,Worst,Worst
terrible customer service,3,0,0,0.0,1,Worst,Worst
my wife and i recently got stuck at the denver airport so we called holiday inn,16,0,0,0.0,0,Good,Good
we told them we were stuck at the airport and they said they offer a free shuttle that would pick us up,22,0,0,0.0,0,Good,Good
so we booked the room and they gave us a number to call for the shuttle,16,0,0,0.0,0,Good,Good
so we called for a ride and they told us they dont pick up people for free outside of the certain radius,23,0,0,0.0,0,Good,Good
so we called holiday inn back to cancel our room and they told us we could not get a refund on that short of notice and i told them they lied to us about the free shuttle because they knew how far away we were because i told them we were at the airport at the very beginning,58,0,0,0.0,1,Worst,Worst
the gentleman i talked to said we had to apply to get a refund,14,0,0,0.0,0,Average,Average
we did get our room canceled on the spot but its been days and so far no refund,21,0,0,0.0,0,Worst,Worst
my wife has received multiple emails from them and it seems they are unwilling to refund our money,18,0,0,0.0,0,Average,Average
if you need the money that bad that you are unwilling to do whats right you clearly dont know how to run a business,27,0,0,0.0,0,Worst,Worst
arrived after a long day of traveling and i just wanted to take a hot shower,16,0,0,0.0,0,Average,Average
the person at the front desk eligh helped me,10,0,0,0.0,0,Average,Average
when i walked in he was fixing a mistake of placing someone in the wrong room,16,0,0,0.0,0,Worst,Worst
i should’ve just turned around there but i gave him a chance,14,0,0,0.0,0,Good,Average
we went up to our room which was on the th floor and the keys didn’t work,19,0,0,0.0,0,Average,Average
went back down and we were placed in a different room,11,0,0,0.0,0,Average,Average
he was quick to fix it but at that point i was already irritated,14,1,0,0.0,0,Good,Good
the shower would not go past luke warm water and the rooms cleanliness was questionable,15,0,0,0.0,1,Worst,Worst
we asked for an extra blanket and pillows and after minutes we were called back saying there was non available,21,0,0,0.0,0,Average,Average
also as i was checking in a pest control person was there working in the rooms,16,0,0,0.0,0,Average,Average
honestly i’ve let a lot of things go this has been possibly the worst holiday inn hotel i’ve ever stayed at,25,0,0,0.0,1,Worst,Worst
do better ihg,5,0,0,0.0,0,Good,Good
the hotel is nice and big but the pool was very dirty,13,0,0,0.0,1,Worst,Worst
positive the lobby area was very nice,8,0,0,0.0,0,Good,Good
negative the staff was unhelpful and had poor customer service,11,0,0,0.0,0,Worst,Worst
the rooms were not clean,5,1,0,0.0,1,Good,Good
we received no maid service during our stay,8,0,0,0.0,0,Worst,Worst
deadbolt didnt work,4,0,0,0.0,0,Average,Average
locks on balcony door didnt work,7,0,0,0.0,0,Average,Average
stains on the carpet,4,0,0,0.0,0,Average,Average
staff was super helpful and nice,6,1,0,0.0,0,Good,Good
my stay was quick and easy,6,1,0,0.0,0,Good,Good
parking does cost and the interior of the building looks very institutional from the rooms,17,0,0,0.0,0,Average,Average
stark and plain but that doesnt effect your sleeping,12,0,0,0.0,0,Good,Average
i stayed on the ninth floor and for the small additional fee,12,0,0,0.0,0,Average,Average
it was well worth it for the convenience of having a nice size balcony and beautiful view,17,3,0,0.0,0,Good,Good
the room was quiet bed was super comfy and great water pressure for showers,15,2,0,0.0,0,Good,Good
i would stay here again,5,0,0,0.0,0,Average,Average
we had booked this for a trip to the ballpark,10,0,0,0.0,0,Average,Average
staff was very friendly and helpful but it was very frustrating not having the ac work with the room being around degrees,23,1,0,0.0,0,Good,Good
we had to contact staff four times to finally be moved to a new room,15,0,0,0.0,0,Average,Average
we also booked a balcony room and was unable to use due to a lock being placed at the bottom,20,0,0,0.0,0,Average,Average
there was also no fan in the bathroom,8,0,0,0.0,0,Worst,Worst
overall i would not recommend,5,1,0,0.0,2,Worst,Worst
i booked this because the price was good and the location worked for my needs,15,0,0,0.0,0,Good,Good
the room was by the highway with loud with traffic noises at all hours,15,0,0,0.0,0,Average,Average
luckily they had earplugs,4,0,0,0.0,0,Good,Average
the restaurant and lobby plays loud music into the night which carries everywhere,14,0,0,0.0,0,Good,Average
i got a corner room which was a little sheltered from the loud music,14,0,0,0.0,0,Average,Average
the ac control was on the wall so my efforts to change the temps on the ac failed the first night,22,0,0,0.0,0,Worst,Average
it was too cold for just sheets but the blanket was thick and too hot,16,0,0,0.0,0,Average,Average
when my neighbor came in and out the door slammed and the wall that my bed was against shuddered,20,0,0,0.0,0,Average,Average
the fridge was tiny with no real freezer,9,0,0,0.0,0,Worst,Worst
parking was an extra and the breakfast prices were market rate,14,0,0,0.0,0,Average,Average
luckily i mostly just needed a place to sleep,9,0,0,0.0,0,Good,Average
and it was near a chick fil a gas station and some shops,15,0,0,0.0,0,Average,Average
would never stay again,4,1,0,0.0,0,Good,Good
barley warm water in the shower,6,0,0,0.0,0,Good,Good
ac units are set so they can not go below a certain temp,13,0,0,0.0,0,Good,Average
uncomfortable mattress,2,0,0,0.0,1,Worst,Worst
lumpy pillows,2,0,0,0.0,0,Average,Average
very small rooms,3,0,0,0.0,0,Average,Average
tv does not work right,5,0,0,0.0,0,Average,Average
feels more like a prison then a hotel,8,0,0,0.0,0,Worst,Good
carpet everywhere is stained,4,0,0,0.0,1,Worst,Worst
overall just sloppy looking place,5,0,0,0.0,0,Average,Average
staff is indifferent at best,5,1,0,0.0,0,Good,Good
you have to pay to park,6,0,0,0.0,0,Worst,Worst
i stayed at this hotel as part of a larger group so everyone could stay at the same facility,19,0,0,0.0,0,Average,Average
it was not at a discounted rate but the facility felt like a low budget option,16,0,0,0.0,0,Good,Good
poor security outdated furnishings poor temperature control in the room no cold drinking water from the tap freezing swimming pool,24,0,0,0.0,1,Worst,Worst
the walls were so thin i could hear the guests next door to us snoring the room was clean and the view from the balcony was pretty but i wouldnt stay here again not worth the money,41,2,0,0.0,1,Good,Good
