review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
I only realized it was flooding when the hotel fire alarms went off,13,0,0,0,0,Neutral,0
"However, i didn’t even realize they were going off in our hotel for 15 minutes",18,0,0,0,0,Neutral,0
"Apparently they were evacuating the entire 11th floor in which we were staying, but didn’t notify us",20,0,0,0,0,Neutral,0
There were no automated alerts to the actual rooms and I thought the sirens were outside,16,0,0,0,0,Neutral,0
The third room smelled like marijuana smoke so badly that gave my daughter and I both headaches,17,0,0,0,0,Neutral,0
No ice machines worked on any of the floors we stayed on (3),15,0,0,0,0,Neutral,0
Non of the wash machines were working,7,0,0,0,0,Neutral,0
The hotel was overall very dirty and dumpy,8,0,0,0,1,Worst,0
"||When I went to checkout, no one was at the counter for over 15 minutes to which I had to leave for the airport",25,0,0,0,0,Neutral,0
I tried calling on our way to let them know which took me over an hour to finally connect with someone,21,0,0,0,0,Neutral,0
"Laundry non functional,room ok but food on floor from previous guests",13,0,0,0,0,Neutral,0
"Took plates while we were still eating breakfast, only hot water in bathroom sink",15,0,0,0,0,Neutral,0
Absolutely would not recommend,4,0,0,0,0,Neutral,0
"The room was dirty—stains on the carpet and bedding, garbage left from the last guest, and even a pube in the shower",26,0,0,0,1,Worst,0
"The whole place reeked of pot, considering it was a nonsmoking hotel",13,0,0,0,0,Neutral,0
"The hot tub, which was the reason we booked, was broken",13,0,0,0,1,Worst,0
Showers had barely any pressure and no real hot water—just lukewarm,13,0,0,0,0,Neutral,0
"The fire alarm went off around 9pm due to flooding from rain in another room, and we had to wait 20–30 minutes for the fire department to clear it",32,0,0,0,0,Neutral,0
"Parking was a nightmare: overpriced, full of deep holes and dips, and I was nearly double-charged",19,0,0,0,0,Neutral,0
"When I asked the front desk about it while checking in, the staff was rude and unhelpful",18,0,0,0,2,Worst,0
"To top it off, after already part paying through Hotels",11,0,0,0,0,Neutral,0
"com and seeing a charge come out of my account, I was told I still owed $600 and was brushed off with, “Expedia does that sometimes",30,0,0,0,0,Neutral,0
"” The rooms were much smaller than pictured (the photographer needs a raise) you could stand in the shower and pee in the toilet, and they were not clean",32,1,0,0,1,Good,0
Terrible experience all around,4,0,0,0,1,Worst,0
Buying or using points gets you a substandard room or no availability,12,0,0,0,0,Neutral,0
"The hotel quirks and small flaws would have been fine overall, but the hotel price is charging you for luxury and that is not what what you are receiving! There are too many flaws to justify the pricing of the hotel stay! The hotel price should have been adjusted for the amount of inconveniences to make it justified! you have to pay for parking separately per day, No cold water in the rooms, no working ice machines throughout the hotel, hot tub jets were out, remodeling is needed for tubs and shower heads, stains in the carpet throughout the hotel, ripped couches in the lounge area, microwave plate doesn’t turn in the room, AC half works and is extremely loud, the gym is tiny and has no working AC at all making it unbearable! The size of the hot tub and pool is tiny and doesn’t make sense compared to the amount of people that can stay in the hotel at a time",181,0,1,0,0,Average,0
"Paint chipping off the walls, the sound on the TV is ridiculous no chairs provided on the balconies",19,0,0,0,0,Neutral,0
all of these flaws would have been fine if the price was accommodating to these inconveniences!,17,0,1,0,0,Average,0
The staff were very friendly! The hotel looks like a prison inside; not very appealing,17,1,0,0,0,Good,2
Lobby is not inviting to want to sit and relax and read,12,0,0,0,0,Neutral,0
"Restaurant breakfast food was good, but boring",8,1,0,0,0,Good,0
"The room was hot, at night",7,0,0,0,0,Neutral,0
"You need your key to get in elevator, the hall to pool, the pool, but if you want to go outside across from pool, you cannot get back inside and need to go around to the front",42,0,0,0,0,Neutral,0
The balcony has no table or chairs,7,0,0,0,0,Neutral,0
"The snack food was mostly junk, no yogurts or fruit or microwave popcorn",14,0,0,0,0,Neutral,0
There is no shuttle to airport,6,0,0,0,0,Neutral,0
When we asked to extend our stay a few days before we were told we could but we'd have to move rooms in the middle,26,0,0,0,0,Neutral,1
Okay that's fine we asking last minute,8,0,2,0,0,Average,0
We asked about the parking garage because if not you have to pay to park in their parking lot for the day and then again for over night,28,0,0,0,0,Neutral,0
We were told you could park in the garage for free and walk,13,0,0,0,0,Neutral,0
"No directions given and the parking garage was very confusing to try and find the ""tunnel"" that connects to the hotel",23,0,0,0,0,Neutral,0
Which we specifically asked about and were not given any more instruction other than to walk,16,0,0,0,0,Neutral,0
"The picture frames in the room were held together by scotch tape, we put a nightstand in front of the door that leads to another room, because the lock was faulty",33,0,0,0,0,Neutral,0
The bathroom is dirty,4,0,0,0,1,Worst,0
The air conditioner was broken and when we called we got told an engineer would come up,17,0,0,0,1,Worst,0
They never showed,3,0,0,0,0,Neutral,0
Thank fully we only had to stay one night and we canceled our reservation for the rest of the 4 nights to find something else,25,0,0,0,0,Neutral,0
Oh also we put a chair in front of the door since we felt it didn't latch well,19,0,0,0,0,Neutral,0
SOMEONE CAME IN OUT ROOM AT 9 AM NO WARNING,10,0,0,0,0,Neutral,0
THANK GOD WE PUT THE CHAIR THERE,7,0,0,0,0,Neutral,0
This was the WORST hotel stay ever,7,0,0,0,1,Worst,1
"Positive: It’s convenience for me, the price and amenities close by Negative: """"",19,0,0,0,0,Neutral,0
A terrible stay as my room amenities were not up to par and not working,15,0,0,0,1,Worst,1
"Staff received my complaints, but did nothing",8,0,0,0,0,Neutral,0
WiFi didn’t work as well and the food and drink I brought with me had to be left out because the mini fridge didn’t work as well,31,0,0,0,0,Neutral,0
"Parking was sketchy, also",5,0,0,0,0,Neutral,0
This was the worse Holiday Inn I have been,9,0,0,0,0,Neutral,0
It looks more like a prison then a hotel,9,0,0,0,0,Neutral,0
The room we were given smelled like weed,8,0,0,0,0,Neutral,0
You also have to pay for parking and do it through a phone app,14,0,0,0,0,Neutral,0
Receptionist was rude and definitely one of the prisoners that worked there,12,0,0,0,1,Worst,0
Don't waste your time or money @ this holiday inn,11,0,0,0,0,Neutral,0
"And almost forgot all the ice machines are out of order, seems they had a pipe burst a couple weeks ago and they still haven't fixed it",29,0,0,0,0,Neutral,0
That being said we went straight back to the  front desk said that we did not like the room and returned the keys,23,0,0,0,0,Neutral,0
Hopefully they will give us a full refund,8,0,0,0,0,Neutral,0
This hotel was in a perfect location for me and my family,12,1,0,0,0,Good,0
Not far from the airport,5,0,0,0,0,Neutral,0
A block away from an event we were attending,9,0,0,0,0,Neutral,0
"Unfortunately, no cold water",5,0,0,0,0,Neutral,0
But I do understand you guys are working on that,10,0,0,0,0,Neutral,0
That's what the great ones do,7,1,0,0,0,Good,0
They work on an issue to make it better,9,0,0,0,0,Neutral,0
I'll see you guys once again,7,0,0,0,0,Neutral,0
Our experience at the hotel was overall pretty pleasant,9,1,0,0,0,Good,0
Starting with the downside: I didn’t like that we weren’t notified about the parking fee,20,0,0,0,0,Neutral,0
I is kind of ridiculous parking should be included as part of the stay,14,0,0,0,0,Neutral,1
"The only issue we noticed in our room was that the A/C was a little loud, but it wasn’t a dealbreaker",24,0,0,0,0,Neutral,0
Now for the good: the staff was incredibly friendly and helpful,12,3,0,0,0,Good,2
"The hotel was mostly clean, and our room was comfortable",11,2,0,0,0,Good,4
"The bed was cozy, and honestly, that’s all we really needed: a place to sleep and shower, since we weren’t spending much time at the hotel anyway",35,0,0,0,0,Neutral,0
"All in all, it was a wonderful stay for what we needed",13,1,0,0,0,Good,1
Fitness center had no AC for at least a week,10,0,0,0,0,Neutral,0
still didn't when i cked put,7,0,0,0,0,Neutral,0
"TV's don't work on treadmills, water in dispenser in fitness center in warm, bathrooms are so small you can't close the door if you sit on the stool",33,0,0,0,0,Neutral,0
DO NOT stay on floors 8+ during the summer unless you’re used to living in a sauna,19,0,0,0,0,Neutral,0
clean,1,1,0,0,0,Good,4
friendly staff,2,1,0,0,0,Good,2
comfortable beds,2,1,0,0,0,Good,0
an inviting atmosphere and a good breakfast,7,1,0,0,0,Good,0
spacious rooms and lobby seating,5,0,0,0,0,Neutral,0
I was not greeted as a member OR offered an amenity,11,0,0,0,0,Neutral,0
The girl with the blue hair was very short and seemed very grumpy,13,0,0,0,0,Neutral,0
I was inquiring about breakfast with my stay,8,0,0,0,0,Neutral,1
She made it real hard to understand,7,0,0,0,0,Neutral,0
never got it,3,0,0,0,0,Neutral,0
I was also bit by some thing on my arm 2 times,12,0,0,0,0,Neutral,0
I told the front desk and am they said was,10,0,0,0,0,Neutral,0
Well I hope it's not what I think it is,11,0,0,0,0,Neutral,0
Well it is,3,0,0,0,0,Neutral,0
So check for bed bugs,5,0,0,0,0,Neutral,0
I wells like some points back for my stay for the bites,12,0,0,0,0,Neutral,1
Beds are comfortable,3,1,0,0,0,Good,0
Katarina and itza were great,5,1,0,0,0,Good,0
We had business at National Jewish Health and selected this property due to its proximity to the hospital,18,0,0,0,0,Neutral,0
Hey offer hospital rates,4,0,0,0,0,Neutral,0
The room was nice and clean,6,2,0,0,0,Good,4
They have a small bar/grill,5,0,0,0,0,Neutral,0
They serve breakfast and dinner,5,0,0,0,0,Neutral,0
"No free breakfast, but they offer $10 vouchers for breakfast only",13,0,0,0,0,Neutral,0
The rooms have a balcony,5,0,0,0,0,Neutral,0
The door to ours was difficult to operate,8,0,0,0,0,Neutral,0
The staff were friendly and helpful,6,2,0,0,0,Good,2
"Oh, the ice machines weren't working, but ice was available at the bar",16,0,0,0,0,Neutral,0
We will be returning to Denver and certainly will consider this property,12,0,0,0,0,Neutral,0
Good but not great,4,2,0,0,0,Good,0
"Front desk staff a bit abrupt, must be the big city",12,0,0,0,0,Neutral,2
Just tear this place down,5,0,0,0,0,Neutral,0
UPDATE: The air conditioning drain clogged in our room and soaked the carpet with water before failing completely,19,0,0,0,0,Neutral,0
"This dilapidated ode to airport hotels of a century past lacks A/C in the atrium and restaurant area, lacks functional A/C in the rooms, has poor water pressure, no functional ice machines, and offers few of the amenities IHG members expect",45,0,0,0,1,Worst,0
Want rewards points for paying for parking? Nope,9,0,0,0,0,Neutral,0
It’s a third party,6,0,0,0,0,Neutral,0
"Want to charge a canned coffee to your room? Nope, it’s a third party",18,0,0,0,0,Neutral,0
Ice is a luxury afforded only when the restaurant on site is willing and able,15,0,0,0,0,Neutral,0
"On the plus side we did not observe the infamous sewage smell reported by others, the beds were comfortable, and the 11th floor views were pretty great",29,2,0,0,0,Good,0
"Just the same, this weathered property and defeated staff should be an avoided by all but the most desperate travelers",21,0,0,0,0,Neutral,2
"You can’t expect perfection at value pricing, but you should at least have the bare essentials that this Holiday Inn simply cannot provide",27,0,0,0,0,Neutral,0
"Positive: Parking situation is horrendous, the west side of the hotel was closed for a pipe burst, no patio furniture on the balcony, no cold water, patio doors are difficult to open and close, housekeeping came in and started cleaning without checking Negative: """"",52,0,0,0,0,Neutral,0
Enjoyed my stay at Holiday Inn in Denver East,9,0,0,0,0,Neutral,1
"Close and convenient to restaurants, stores and the airport",10,0,0,0,0,Neutral,0
"Was a decent hotel but I guess they had water lines break two weeks prior to our stay that they did not tell us about  When we checked it, it had a faint smell of sewerage that lingered most of the 8 days we were there",47,0,1,0,0,Average,0
They did not seem like they knew what they were doing,11,0,0,0,0,Neutral,0
They gave us breakfast vouchers that were good for the well with breakfast at the restaurant but then changed it to a different area,24,1,0,0,0,Good,0
They charged us for the parking fee nightly when it was supposed to be free with our stay,18,0,0,0,0,Neutral,1
I had to actually talk to them about it mid stay because I noticed the charges,16,0,0,0,0,Neutral,0
They did correct that right away but it should not have been an issue to begin with,17,0,0,0,0,Neutral,0
I will stay the security there is great,8,1,0,0,0,Good,1
There is quite a bit of homeless surrounding the hotel but everything in the hotel needed a key card to get to so it did not feel like there were just people roaming the halls,35,0,0,0,0,Neutral,0
The room was clean and room service was done almost daily,11,1,0,0,0,Good,4
I just wish they would have told us about the water line break before we stayed,16,0,0,0,0,Neutral,0
There was no cold water at all,7,0,0,0,0,Neutral,0
None from the sink and showers were really warm to scolding,11,0,0,0,0,Neutral,0
Too expensive of a stay for what it was,9,0,0,0,1,Worst,1
"From the moment we arrived, issues began",8,0,0,0,0,Neutral,0
"It took an unusually long time for staff to locate our reservation, and as we waited in the lobby, it was unbearably hot due to a reported “water issue” in the building accompanied by a sewer smell that was present all week",46,0,0,0,0,Neutral,0
We were also informed that there was no ice available as a result of the same problem,17,0,0,0,0,Neutral,0
"When we finally got to our room and attempted to shower, we found there was barely any water pressure, and the only temperature available was a lukewarm trickle",30,0,0,0,0,Neutral,0
"These water issues persisted throughout the week, making basic hygiene frustrating and unpleasant",14,0,1,0,0,Average,0
"Even worse, there were serious safety concerns during our stay",11,0,0,0,0,Neutral,1
"The hotel’s surrounding area felt unsafe, and multiple guests made inappropriate comments and harassing gestures toward the teenage girls in our group (ages 15–16, who were in town for a softball tournament)",40,0,0,0,0,Neutral,0
The harassment escalated to the point where we had to involve the police for the safety of our group,19,0,0,0,0,Neutral,0
"When I raised these concerns to hotel staff, I was met with indifference",14,0,0,0,0,Neutral,2
"While they acknowledged the situation was “awful,” no real effort was made to address the issues or to offer any accommodation for the poor experience",28,0,0,0,1,Worst,0
This is completely unacceptable,4,0,0,0,0,Neutral,0
"Between the water issues, unsafe environment, and staff’s failure to take meaningful action, our stay was severely impacted",23,0,0,0,0,Neutral,0
Friendly Team,2,1,0,0,0,Good,2
Easy check-in,2,0,0,0,0,Neutral,0
Disappointed in two areas 1) Onsite parking is done through an external vendor - have to share payment/email/etc,19,0,0,1,0,Medium,0
with a third party (who knows who it is sold to) with no documentation of the charge available on the bill and 2) bill could not be produced at the time of checkout,36,0,0,0,0,Neutral,0
"No es cierto que estacionamiento gratis,  me cobraron $50",11,0,0,0,0,Neutral,0
00 por 2 noches,4,0,0,0,0,Neutral,0
"La recepcionista no muy amable, me dijo que si no quería pagar: buscara en la calle,  fuera del hotel donde estacionarme y tampoco el desayuno es gratis,  me cobraban $15",35,0,0,0,0,Neutral,0
00 por persona,3,0,0,0,0,Neutral,0
Fenced property with busted gate,5,0,0,0,0,Neutral,0
That was the first red flag,6,0,0,0,0,Neutral,0
Then they make you pay for parking,7,0,0,0,0,Neutral,0
And breakfast,2,0,0,0,0,Neutral,0
The room was run down,5,0,0,0,0,Neutral,0
Broken sliding door and stops,5,0,0,0,1,Worst,0
Torn patches of carpet,4,0,0,0,0,Neutral,0
Air conditioning could not be set below,7,0,0,0,0,Neutral,0
like 68,2,0,0,0,0,Neutral,0
"And after a half hour of ""cooling"", the room temperature had raised from 74 to 75",19,0,0,0,0,Neutral,0
Found hair in the bath tub,6,0,0,0,0,Neutral,0
Only saving grace is that the service was good,9,1,0,0,0,Good,3
I was able to cancel my families stay with a full refund and find a better hotel further out from the center for cheaper,24,0,0,0,0,Neutral,0
"Rooms are decent,tv,microwave and a refrigerator",10,0,1,0,0,Average,0
All rooms have a balcony,5,0,0,0,0,Neutral,0
Showers weren’t too hot though but I think they’re having water issues at present,18,0,0,0,0,Neutral,0
Buffet breakfast 0600-1000 for $16 and restaurant/bar open at night for dinner,13,0,0,0,0,Neutral,0
Lots of food options close by within walking distance,9,0,0,0,0,Neutral,0
Didn’t check the pool out,7,0,0,0,0,Neutral,0
But I’m sure it’s great? Would definitely stop here again if I was in the area,21,1,0,0,0,Good,0
Room is OK,3,0,0,0,0,Neutral,0
Parking you: have to pay for and seems kind of high at $15 a night,17,0,0,0,0,Neutral,0
Wi-Fi does not work unless I stand by the room entry door,12,0,0,0,0,Neutral,0
I really feel like this needs to be made right,10,0,0,0,0,Neutral,0
I don’t feel whole,6,0,0,0,0,Neutral,0
"Room 313, not able to turn water on for a shower in morning",14,0,0,0,0,Neutral,0
Sink faucet had two temperatures; hot and warm,9,0,0,0,0,Neutral,0
Room telephone not able to answer calls from front desk,10,0,0,0,0,Neutral,0
Check-in staff were pleasant and efficient however,7,1,0,0,0,Good,2
Not a great start to my next day of work though with no shower and brushing teeth with hot water,20,1,0,0,0,Good,0
Checkout staff listened to my experience but did not display any sympathy,12,0,0,0,0,Neutral,2
I am assuming she has heard many similar complaints prior,10,0,0,0,0,Neutral,0
Update: numerous emails to the management have gone unanswered unfortunately,11,0,0,0,0,Neutral,0
Promised an action initially from management but they did not deliver and now ghosting me,15,0,0,0,0,Neutral,0
I will say this this motel has some growing pains but through this we have to rember the staff deserves to be recognized they made a bad situation into a great experience they were helpful beyond words never getting flustered or angry always being polite and professional and empathetic of the situation the manger and staff could teach businesses how to do it though there were some issues i will b back because of the harding working kick ass staff ben a long time since i have been treated so well by any businesses,94,2,0,0,1,Good,2
So holiday in staff i give you and big thanks and we will se u again soon! Remember the staff hears negitive all day long but make sure to give them a compliment and a thank you!! Not everything is within their control,46,0,0,0,0,Neutral,0
This hotel is SO outdated and dirty,7,0,0,0,1,Worst,0
"The carpet is, I believe, the original carpet from  many years ago",14,0,0,0,0,Neutral,0
No padding what so ever and had burn marks as well as some nasty stains on the side of the bed,21,0,0,0,0,Neutral,0
It was so gross that I needed to put a towel down because I didn't want to step on whatever it was,23,0,0,0,1,Worst,0
Road noise is out of control,6,0,0,0,0,Neutral,0
"This hotel is on a busy street, but because the hotel is so rundown the sounds were overwhelming",19,0,0,0,0,Neutral,0
"A refurbish is needed to get better windows to avoid the huge road noise, especially at night when trying to sleep",22,0,0,0,0,Neutral,0
"Upon checking out, there was no one at the desk, so I called out for someone 3 times",20,0,0,0,0,Neutral,0
"The person finally walks out of the back office, doesn't even say anything to me and just stares at me",22,0,0,0,0,Neutral,0
I tell her I needed to check out and she still says nothing,13,0,0,0,0,Neutral,0
Just stands there,3,0,0,0,0,Neutral,0
She finally walks to the register and stands there,9,0,0,0,0,Neutral,0
Showed her my room key and still not a word,10,0,0,0,0,Neutral,0
Hands me a receipt and walks off,7,0,0,0,0,Neutral,0
WORST customer service ever,4,0,0,0,1,Worst,3
Keep the pool cleaned out,5,0,0,0,0,Neutral,0
And do something about having more comfortable beds,8,1,0,0,0,Good,0
Not my favorite,3,0,0,0,0,Neutral,0
AC really didn't work much at all,8,0,0,0,0,Neutral,0
The place just seems pretty run down,7,0,0,0,0,Neutral,0
Stayed here on a work trip because for some reason all the Downtown hotel where insanely priced,17,0,0,0,0,Neutral,0
Nothin like staying at a W hotel for the price of the Ritz,13,0,0,0,0,Neutral,0
No cold water (or ice),7,0,0,0,0,Neutral,0
Staff was nice though,4,1,0,0,0,Good,2
Pool and workout room were very hot,7,0,0,0,0,Neutral,0
"Positive: It Was clean for the most part Negative: ABSOLUTELY IT SMELLS HORRIBLE, ALMOST LIKE THE SEWER AND THE MANAGER IS EXTREMELY RUDE AND ACCUSED ME OF STEALING MY BOSSES CREDIT CARD , SHE EVEN CALLED THE COPS ON ME , IT WAS EXTREMELY EMBARRASSING",48,1,0,0,2,Worst,0
The front desk staff was very friendly but the rest of our stay was disappointing,15,1,0,0,0,Good,2
"Room was not tidied up while we were out, the location was not in an area as described and there was a distinct smell of smoke in the room",30,0,0,0,0,Neutral,0
"I rarely leave negative reviews, but this place was beyond unacceptable",12,0,0,0,0,Neutral,0
"From the moment I walked in, the lobby reeked of sewage",12,0,0,0,0,Neutral,0
It was genuinely nauseating,4,0,0,0,0,Neutral,0
Things didn’t improve once I got to the room—there was no working air conditioning in the middle of 100 degree days,25,0,0,0,0,Neutral,0
"There were bolts on shared doors, which made me feel incredibly unsafe",13,0,0,0,0,Neutral,0
"The balcony door was broken, and I couldn't even secure it",13,0,0,0,1,Worst,0
"To make matters worse, the room hadn't been properly cleaned with stains on the carpet and boogers on the wall",22,0,0,0,0,Neutral,0
There were broken acrylic nails and pieces of someone’s weave on the floor in the hallways,18,0,0,0,1,Worst,0
Absolutely disgusting,2,0,0,0,0,Neutral,0
"Parking was nearly nonexistent, and I had to circle multiple times just to find a spot that didn’t feel like a tow risk",26,0,0,0,0,Neutral,0
"The area around the hotel is also extremely sketchy, with homeless individuals loitering everywhere, making it feel even less safe",22,0,0,0,0,Neutral,0
I would not recommend this hotel to anyone,8,0,0,0,0,Neutral,0
"It was dirty, uncomfortable, and felt unsafe at every level",12,0,0,0,1,Worst,0
Spend your money elsewhere,4,0,0,0,0,Neutral,0
There are better options out there,6,0,0,0,0,Neutral,0
"We may have hit it on a bad week but carpets all needed to be shampooed, pool was way too hot and spa way too cold",27,0,0,0,1,Worst,0
A/C unit is situated so it blows right on you and was difficult to adjust,15,0,0,0,0,Neutral,0
No cold water at sink,5,0,0,0,0,Neutral,0
Breakfast was good and they had cold water at front desk which was nice,14,2,0,0,0,Good,0
The room was nice,4,1,0,0,0,Good,4
The pool and the restaurant are amazing,7,1,0,0,0,Good,0
Food was good service was good,6,2,0,0,0,Good,3
They have shuttle service witch is great,7,1,0,0,0,Good,3
Only down fall is that the air conditioning is not great,11,1,0,0,0,Good,0
The room was hot all night,6,0,0,0,0,Neutral,0
Other people had the same issue,6,0,0,0,0,Neutral,0
The motel is hot everywhere,5,0,0,0,0,Neutral,0
I would really like to stay there again but not with it being so hot,15,0,0,0,0,Neutral,1
It never went below 78,5,0,0,0,0,Neutral,0
"I only had 2 problems, 1-it doesn't tell you that you have to pay to park there on the app",22,0,0,0,0,Neutral,0
$15 per day,4,0,0,0,0,Neutral,0
"The restaurant was minimal, and nothing to brag about, too expensive for Walmart bought food",17,0,0,0,1,Worst,0
Rooms are outdated and smell,5,0,0,0,0,Neutral,0
Building has that old feel to it,7,0,0,0,0,Neutral,0
I had the worst experience here,6,0,0,0,1,Worst,0
Not only with the area but also with getting my bill,11,0,0,0,0,Neutral,0
"When I first arrived, I noticed the clientele wasn’t what I expected",15,0,0,0,0,Neutral,0
For being that I am very diverse and nonjudgmental,9,0,0,0,0,Neutral,0
I decided to try this hotel anyway,7,0,0,0,0,Neutral,0
"All night, long as I was using the amenities as you’re walking through the hallways there are people smoking weed everywhere trying to conceal it, but you can still smell it everywhere",36,0,0,0,0,Neutral,0
"Then when I tried to check out in the morning, the lady said she couldn’t give me my bill that it would appear in my email",29,0,0,0,0,Neutral,0
Being that I travel a lot for my company I need to have a physical seat in my hand before I leave the hotel,24,0,0,0,0,Neutral,0
So when I got home I checked my email got onto ihg,12,0,0,0,0,Neutral,0
com and I looked for my bill,7,0,0,0,0,Neutral,0
It said I had to contact the hotel property for my receipt,12,0,0,0,0,Neutral,0
"It took me five days to get the receipt, going back-and-forth with the hotel with corporate Holiday Inn",19,0,0,0,0,Neutral,0
I’ve never been treated in such a poor manner for being platinum,14,0,0,0,1,Worst,0
I had two reservations and I decided to cancel my second reservation,12,0,0,0,0,Neutral,0
"I would never stay here again, and I would never recommend it to anybody",15,0,0,0,0,Neutral,1
The room seemed to have been partied in,8,0,0,0,0,Neutral,4
There were multiple burn holes in the floor throughout the entire suite,12,0,0,0,0,Neutral,0
The lock bars for the sliding doors were broken off,10,0,0,0,1,Worst,0
"Also, the bed was visibly broken",7,0,0,0,1,Worst,0
Not whay I expected from Holiday Inn,7,0,0,0,0,Neutral,0
"Had booked a mountain view, that was not it",10,0,0,0,0,Neutral,0
"I did stay here, so, I'm not familiar with the cleanest of the rooms",17,0,0,0,0,Neutral,1
I was transportation for a few guest there,8,0,0,0,0,Neutral,0
Staff took the time to help us feel comfortable after long and difficult travel,14,1,0,0,0,Good,0
Great location,2,1,0,0,0,Good,0
Clean,1,1,0,0,0,Good,4
Helpful staff,2,1,0,0,0,Good,2
Enjoyed my stay,3,0,0,0,0,Neutral,1
Staff was very helpful,4,1,0,0,0,Good,2
Bed was comfy,3,0,0,0,0,Neutral,0
Would recommend to friends or family,6,0,0,0,0,Neutral,0
Would stay there again,4,0,0,0,0,Neutral,1
Close to Denver with traffic about 20 to 35 minutes,10,0,0,0,0,Neutral,0
"Rooms are nice, and beds are really soft",9,1,0,0,0,Good,0
They charge for parking so every night you stay add $15 more for parking,15,0,0,0,0,Neutral,0
Glad im only here for 2 days,7,0,0,0,0,Neutral,0
Breakfast isn't included,4,0,0,0,0,Neutral,0
Rooms do have balconies,4,0,0,0,0,Neutral,0
"The best experience with a good company,  All staff, excellent",12,2,0,0,0,Good,0
"Storms in Denver required I stay overnight before making my last flight home-- this Holiday Inn was easy to book through the app (I made the reservation while on the escalator exiting the airport), and was a nice room",43,1,0,0,0,Good,0
The lady running the front desk was extremely nice and I had a good stay before continuing my travels the next day,22,2,0,0,0,Good,0
Positive: How easy it was to check in Negative: The fact that I am already paying for a room and parking too,24,0,0,0,0,Neutral,0
I was put in two different room,7,0,0,0,0,Neutral,0
One the toilet didn't flush and the second also didn't flush and it was extremely hard to open sliding door to balcony,24,0,0,0,0,Neutral,0
"My travel was delayed, so I was stuck in transit overnight in Denver, which was very pleasant! The room was easy to book (did it on escalator while exiting the airport), and the front desk attendant was super nice! Highly recommend! (I did not eat, hence the ""3"" rating for food and beverage)",66,2,0,0,0,Good,0
The property is good and services are good,8,2,0,0,0,Good,0
Staff is courteous,3,0,0,0,0,Neutral,2
Prices are on higher side,5,0,0,0,0,Neutral,0
I would not recommend to stay here,7,0,0,0,0,Neutral,1
"When it is raining, the water leak in from the balcony door",13,0,0,0,0,Neutral,0
The carpet was damp! Leak all over the walk way as well,13,0,0,0,0,Neutral,0
The front desk 1 out of 5 that we experienced seems like a normal front desk person,17,0,1,0,0,Average,0
"All 4, no greeting, no smiling, no service mind",12,0,0,0,0,Neutral,3
"Breakfast is around $10-$15, parking fee $15/day",12,0,0,0,0,Neutral,0
The indoor pool section is small as the picture from the hotel site,13,0,0,0,0,Neutral,0
Shower head doesn't have enough pressure and the drain is  slow,12,0,0,0,0,Neutral,0
"There are ants coming from under the carpet, put all your foods in the fridge",16,0,0,0,0,Neutral,0
"Even the room service came in to clean the room, they don't even refill the low Toilet paper, which is necessary! It is hard to find things that I like here than what I don't like",41,1,0,0,0,Good,0
"But I do like the breakfast, it is fresh made",11,0,0,0,0,Neutral,0
There are water and coffee at the front desk,9,0,0,0,0,Neutral,0
Help us get start of the day with energy,9,0,0,0,0,Neutral,0
"I'm platinum ihg elite member and stays with ihg a lot, I would say this ihg hotel is the worst that I ever experience",26,0,0,0,1,Worst,0
I hope ihg takes this for improvement,7,0,0,0,0,Neutral,0
This hotel is really need attention to improve,8,0,0,0,0,Neutral,0
"Positive: Location, easy to get to and from Negative: Dirty/stained carpet, broken handle on sliding glass door, smell lingering in the room",27,0,0,0,1,Worst,0
Not clean,2,1,0,0,1,Good,4
My balcony door was unlocked and I was above a roof of the second floor,15,0,0,0,0,Neutral,0
Easy access to anyone wanting to come in,8,0,0,0,0,Neutral,0
I'm a female alone,5,0,0,0,0,Neutral,0
On the roof was piles of cigarettes,7,0,0,0,0,Neutral,0
My room was not Vacuumed,5,0,0,0,0,Neutral,4
Said they had room service,5,0,0,0,0,Neutral,3
No room service,3,0,0,0,0,Neutral,3
Positive: Location Negative: The room and the food,10,0,0,0,0,Neutral,0
Positive: Clean room Negative: TV channels stink and hard to find guide,14,1,0,0,0,Good,4
$15 for parking is extremely high,7,0,0,0,0,Neutral,0
"Positive: """" Negative: """"",8,0,0,0,0,Neutral,0
"We stayed at this hotel because it was close to city park, where we were running the colfax marathon",20,0,0,0,0,Neutral,0
"There are extra fees you have to pay- parking and breakfast, but otherwise the price per night was great",20,1,0,0,0,Good,0
The hotel room was a little noisy with street noise but it was clean and comfortable,16,2,0,0,0,Good,4
Much better than I was here 2 years ago,9,0,0,0,0,Neutral,0
"Cleaner, better staff at desk",6,0,0,0,0,Neutral,2
Friendlier as well,3,0,0,0,0,Neutral,0
I recommend staying here,4,0,0,0,0,Neutral,0
Plain and simple,3,0,0,0,0,Neutral,0
Unsurpassed level of expertise in their field,7,0,0,0,0,Neutral,0
"Quite relaxing; indubitably! Chip, Chip and Cheer-I0's",11,0,0,0,0,Neutral,0
The original room was dirty and smelled like sewage,9,0,0,0,1,Worst,0
We asked to be moved,5,0,0,0,0,Neutral,0
The new room smelled clean but the carpet was dirty and the headboard had “blood” like stains,19,1,0,0,1,Good,0
"The bed was old and had a dip, not comfortable",11,1,0,0,1,Good,0
We had some issues throughout our visit,7,0,0,0,0,Neutral,0
